Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第6節,ジェフユナイテッド千葉,東京ヴェルディ,1,2,1,0,2020.7.18 19:00 Kick Off,雨のち曇,全面良芝,"2,698人",22.8℃,29.9%,40.6%,36.0%,45.2%,31.3%,44.3%,10.19,7.20,2.75,0.24,4.57,1.23,60.07,8.03,0.11,1.431,10,(10.0%),3,0,302,(65.6%),18,(27.8%),7,2,3,27,(88.9%),4,(50.0%),20,(50.0%),12,3,2,1,0,24,10,101,9.9%,38.8%
第7節,ヴァンフォーレ甲府,ジェフユナイテッド千葉,2,1,0,0,2020.7.25 18:00 Kick Off,曇,全面良芝,"1,860人",25.1℃,59.7%,62.0%,60.3%,52.9%,66.2%,58.3%,19.12,16.53,2.21,0.38,12.39,3.17,70.28,10.20,0.78,1.695,18,(5.6%),6,0,622,(85.2%),23,(17.4%),10,2,5,19,(89.5%),6,(50.0%),19,(68.4%),18,2,2,1,0,43,9,101,17.8%,59.5%
第8節,モンテディオ山形,ジェフユナイテッド千葉,0,0,0,1,2020.7.29 19:00 Kick Off,曇,全面良芝,"1,516人",22℃,68.2%,48.7%,46.3%,40.3%,39.7%,44.5%,12.25,9.95,1.52,0.78,4.67,0.00,82.11,14.82,0.33,0.607,11,(0.0%),2,0,432,(74.1%),25,(12.0%),12,2,5,26,(88.5%),9,(55.6%),17,(70.6%),25,3,1,2,0,38,8,115,9.6%,48.4%
第9節,ジェフユナイテッド千葉,ザスパクサツ群馬,1,2,1,0,2020.8.2 19:00 Kick Off,晴,全面良芝,"2,284人",26.2℃,57.8%,56.7%,39.5%,60.1%,58.0%,36.6%,15.37,10.30,2.62,2.45,5.98,3.36,92.65,11.80,0.00,1.055,16,(6.3%),5,0,422,(70.6%),24,(20.8%),5,1,10,24,(100.0%),17,(52.9%),18,(77.8%),19,2,3,0,0,31,13,117,13.7%,50.1%
第10節,ＦＣ町田ゼルビア,ジェフユナイテッド千葉,0,2,0,3,2020.8.9 19:00 Kick Off,晴,全面良芝,"1,478人",29.3℃,55.4%,43.4%,55.7%,43.7%,34.3%,29.5%,10.77,9.99,0.00,0.78,5.41,8.00,37.38,12.31,0.52,0.844,11,(18.2%),4,0,333,(79.6%),5,(0.0%),11,2,1,25,(76.0%),10,(50.0%),11,(54.5%),27,2,2,0,0,29,7,98,11.2%,42.6%
第11節,ジェフユナイテッド千葉,松本山雅ＦＣ,3,0,1,3,2020.8.12 19:00 Kick Off,曇,全面良芝,"2,755人",30.6℃,32.3%,28.6%,45.9%,34.6%,50.0%,36.4%,8.76,6.77,1.45,0.53,4.54,6.80,59.11,19.21,0.04,1.263,9,(33.3%),3,0,306,(72.9%),10,(30.0%),15,2,1,22,(81.8%),5,(40.0%),16,(50.0%),33,1,0,0,0,22,4,108,8.3%,37.7%
第12節,ジュビロ磐田,ジェフユナイテッド千葉,1,2,0,3,2020.8.16 19:00 Kick Off,晴,全面良芝,"3,174人",31.1℃,32.9%,37.2%,38.9%,33.5%,22.9%,35.4%,4.87,4.52,0.00,0.34,3.39,7.38,39.05,26.95,0.42,0.343,5,(40.0%),3,0,236,(69.1%),4,(0.0%),12,2,5,17,(76.5%),5,(40.0%),21,(61.9%),54,2,0,1,0,15,4,96,5.2%,34.1%
第13節,Ｖ・ファーレン長崎,ジェフユナイテッド千葉,2,0,0,0,2020.8.19 19:00 Kick Off,晴,全面良芝,"2,839人",29.3℃,39.1%,27.9%,30.6%,35.1%,39.4%,37.3%,13.39,10.52,2.09,0.77,5.86,0.00,82.86,11.64,0.60,0.837,10,(0.0%),5,0,350,(77.7%),11,(36.4%),12,1,4,15,(80.0%),3,(66.7%),15,(66.7%),17,2,1,1,0,29,8,97,10.3%,34.8%
第14節,ジェフユナイテッド千葉,徳島ヴォルティス,1,2,1,0,2020.8.23 19:00 Kick Off,曇,全面良芝,"2,424人",25.5℃,31.5%,48.5%,25.3%,36.3%,32.4%,46.2%,13.67,8.76,3.54,1.37,8.90,3.17,55.31,16.33,0.83,1.239,15,(6.7%),7,0,338,(79.9%),14,(50.0%),11,2,3,6,(100.0%),5,(100.0%),16,(56.3%),19,3,0,2,0,29,11,75,20.0%,37.2%
第15節,ギラヴァンツ北九州,ジェフユナイテッド千葉,3,2,0,0,2020.8.29 19:00 Kick Off,晴,全面良芝,"3,289人",30.1℃,42.2%,31.1%,38.5%,48.6%,61.8%,51.0%,18.59,12.28,4.75,1.56,11.98,3.75,86.70,16.14,0.03,3.622,23,(8.7%),7,1,351,(66.1%),21,(42.9%),10,1,4,22,(59.1%),13,(61.5%),18,(50.0%),24,3,3,2,0,33,20,118,19.5%,46%
第16節,ジェフユナイテッド千葉,アビスパ福岡,2,2,1,1,2020.9.2 19:00 Kick Off,曇のち晴一時雨,全面良芝,"1,758人",28.5℃,56.6%,74.6%,69.0%,46.3%,46.6%,47.1%,14.02,10.97,2.66,0.39,5.14,6.01,65.43,14.63,0.00,1.501,14,(14.3%),3,0,411,(69.1%),18,(27.8%),18,0,7,26,(92.3%),7,(42.9%),13,(69.2%),20,0,3,1,0,30,10,122,11.5%,55.8%
第17節,京都サンガF.C.,ジェフユナイテッド千葉,2,0,0,0,2020.9.5 18:30 Kick Off,曇,全面良芝,"3,401人",28.5℃,43.2%,38.3%,38.3%,38.6%,62.0%,55.2%,14.87,12.60,1.44,0.83,3.24,0.00,70.57,10.58,0.26,0.75,11,(0.0%),3,0,476,(81.5%),11,(27.3%),7,5,3,22,(90.9%),7,(42.9%),14,(42.9%),18,1,1,2,0,38,7,100,11.0%,46.6%
第18節,ジェフユナイテッド千葉,アルビレックス新潟,1,3,1,0,2020.9.9 19:00 Kick Off,晴,全面良芝,"2,030人",28.9℃,46.5%,30.9%,36.7%,46.6%,42.7%,42.4%,10.03,9.92,0.00,0.12,5.15,3.22,72.52,9.87,0.28,0.849,8,(12.5%),2,0,322,(72.0%),10,(0.0%),17,1,4,19,(84.2%),2,(50.0%),19,(73.7%),15,1,1,1,0,24,6,106,7.5%,40.9%
第19節,愛媛ＦＣ,ジェフユナイテッド千葉,0,2,0,3,2020.9.12 19:00 Kick Off,晴,全面良芝,"1,658人",26.9℃,43.9%,46.9%,40.3%,39.6%,25.0%,39.7%,9.39,7.24,1.20,0.94,6.43,2.96,77.54,15.10,0.82,1.551,8,(25.0%),3,1,264,(67.8%),11,(18.2%),14,4,2,12,(75.0%),7,(57.1%),19,(57.9%),37,5,0,1,0,19,11,101,7.9%,39.9%
第20節,ジェフユナイテッド千葉,ファジアーノ岡山,2,1,1,3,2020.9.19 19:00 Kick Off,曇,全面良芝,"2,705人",23.6℃,50.8%,34.7%,34.0%,44.5%,35.8%,44.6%,6.56,4.23,2.12,0.21,4.16,5.23,70.34,18.34,0.33,1.093,5,(40.0%),3,0,259,(64.9%),11,(36.4%),14,2,1,17,(76.5%),7,(42.9%),18,(61.1%),42,2,2,1,0,15,4,108,4.6%,41.2%
第21節,ジェフユナイテッド千葉,レノファ山口ＦＣ,1,2,1,0,2020.9.23 19:00 Kick Off,曇時々雨,全面良芝,"1,479人",21.6℃,51.6%,64.3%,56.8%,71.5%,56.9%,63.7%,17.89,13.75,1.64,2.50,7.65,2.96,79.78,11.06,0.02,1.177,13,(7.7%),5,0,474,(77.6%),15,(20.0%),5,2,4,17,(82.4%),15,(73.3%),15,(60.0%),20,1,4,0,0,47,12,105,12.4%,60.5%
第22節,ＦＣ琉球,ジェフユナイテッド千葉,0,1,0,3,2020.9.27 18:30 Kick Off,曇時々雨,全面良芝,"1,464人",26.2℃,47.4%,43.7%,35.2%,34.0%,43.2%,27.8%,10.10,7.57,2.18,0.35,5.09,2.93,58.82,19.68,0.26,0.646,7,(14.3%),2,0,345,(78.6%),10,(40.0%),13,0,0,17,(94.1%),8,(37.5%),14,(78.6%),33,3,1,0,0,24,5,92,7.6%,38.3%
第23節,ジェフユナイテッド千葉,京都サンガF.C.,0,0,1,1,2020.9.30 19:00 Kick Off,晴時々曇,全面良芝,"1,768人",20.2℃,43.9%,40.3%,66.9%,51.5%,38.8%,63.8%,13.45,12.11,0.98,0.35,1.20,0.00,53.84,14.22,0.17,0.366,6,(0.0%),1,0,523,(82.2%),16,(12.5%),11,1,0,20,(100.0%),4,(75.0%),22,(59.1%),27,1,2,1,0,47,3,94,6.4%,52%
第24節,ザスパクサツ群馬,ジェフユナイテッド千葉,1,0,0,0,2020.10.4 14:00 Kick Off,曇,全面良芝,"1,842人",23.7℃,69.1%,64.5%,62.0%,59.2%,68.1%,61.7%,14.55,11.46,2.61,0.48,3.77,0.00,65.56,10.84,0.00,1.285,10,(0.0%),2,0,524,(76.5%),22,(22.7%),12,1,4,25,(96.0%),8,(50.0%),10,(90.0%),13,3,2,2,0,40,10,116,8.6%,63.7%
第25節,ジェフユナイテッド千葉,水戸ホーリーホック,1,5,1,0,2020.10.10 15:00 Kick Off,雨,全面良芝,"1,617人",19.2℃,40.0%,54.8%,53.3%,49.1%,48.3%,48.8%,16.87,11.17,3.73,1.97,6.45,5.04,97.43,13.67,0.46,1.178,8,(12.5%),4,0,432,(72.9%),23,(30.4%),6,2,2,25,(92.0%),17,(64.7%),27,(66.7%),25,0,1,4,0,39,13,116,6.9%,49%
第26節,大宮アルディージャ,ジェフユナイテッド千葉,0,0,0,1,2020.10.14 19:00 Kick Off,晴,全面良芝,"2,000人",20.3℃,47.0%,48.4%,32.8%,40.8%,34.2%,33.8%,7.02,6.79,0.00,0.23,2.53,0.00,84.40,16.98,0.00,0.255,4,(0.0%),2,0,315,(65.1%),13,(0.0%),17,0,2,18,(94.4%),5,(40.0%),38,(57.9%),27,0,1,0,0,29,1,108,3.7%,39.5%
第27節,ジェフユナイテッド千葉,ＦＣ町田ゼルビア,0,0,1,1,2020.10.17 15:00 Kick Off,雨,全面良芝,"1,758人",13.7℃,62.1%,46.4%,54.1%,65.4%,59.5%,55.7%,16.96,12.04,3.72,1.21,4.86,0.00,103.04,10.86,0.21,0.941,10,(0.0%),2,0,512,(77.3%),19,(36.8%),14,0,5,34,(85.3%),11,(54.5%),25,(80.0%),16,3,2,0,0,43,10,129,7.8%,57.3%
第28節,ジェフユナイテッド千葉,ツエーゲン金沢,2,0,1,3,2020.10.21 19:00 Kick Off,晴,全面良芝,"1,409人",16.5℃,50.2%,37.8%,54.3%,52.5%,48.5%,45.0%,9.64,6.81,2.02,0.82,7.54,5.61,111.15,16.27,0.66,1.217,13,(15.4%),6,0,365,(62.2%),9,(44.4%),4,4,5,31,(80.6%),9,(44.4%),26,(61.5%),27,5,0,2,0,17,11,133,9.8%,48%
第29節,アビスパ福岡,ジェフユナイテッド千葉,1,0,0,0,2020.10.25 14:00 Kick Off,晴,全面良芝,"6,563人",19.8℃,45.2%,47.7%,57.2%,61.7%,66.8%,75.3%,17.59,13.95,2.99,0.66,4.85,0.00,71.66,14.68,0.68,0.871,11,(0.0%),1,0,435,(72.4%),14,(42.9%),10,2,3,35,(74.3%),11,(54.5%),15,(66.7%),21,2,1,2,0,33,16,127,8.7%,59.9%
第30節,ファジアーノ岡山,ジェフユナイテッド千葉,3,2,0,0,2020.11.1 14:00 Kick Off,晴,全面良芝,"4,585人",22.1℃,53.3%,51.3%,52.7%,58.1%,56.4%,50.5%,16.61,14.62,1.56,0.43,7.44,6.10,73.18,10.96,0.04,1.73,12,(16.7%),3,0,469,(80.6%),11,(27.3%),15,1,4,18,(88.9%),8,(37.5%),18,(66.7%),18,1,3,1,0,39,12,112,10.7%,53.5%
第31節,ジェフユナイテッド千葉,愛媛ＦＣ,1,1,1,1,2020.11.4 19:00 Kick Off,晴,全面良芝,"1,493人",12.6℃,46.8%,50.3%,56.7%,64.3%,64.7%,49.1%,19.85,16.54,2.61,0.70,8.23,2.96,111.38,10.52,0.18,1.081,15,(6.7%),4,0,602,(81.1%),20,(25.0%),6,0,5,22,(90.9%),6,(50.0%),25,(64.0%),10,1,3,0,0,64,15,116,12.9%,55%
第32節,ジェフユナイテッド千葉,モンテディオ山形,1,5,1,0,2020.11.8 14:00 Kick Off,曇一時晴,全面良芝,"3,365人",21.2℃,53.0%,22.9%,53.2%,67.5%,54.1%,56.0%,13.39,9.21,2.69,1.49,2.36,2.71,77.42,10.86,2.51,1.517,12,(8.3%),1,0,381,(68.5%),16,(31.3%),19,2,9,20,(75.0%),11,(54.5%),19,(73.7%),11,1,4,5,0,26,11,122,9.8%,51%
第33節,松本山雅ＦＣ,ジェフユナイテッド千葉,2,3,0,3,2020.11.11 19:00 Kick Off,晴,全面良芝,"3,401人",5.9℃,60.0%,58.7%,50.3%,41.0%,38.2%,59.1%,12.92,11.06,1.36,0.50,6.94,8.43,78.17,15.61,0.79,1.791,13,(23.1%),4,0,411,(75.4%),12,(25.0%),12,0,4,19,(94.7%),7,(42.9%),14,(71.4%),18,1,0,1,0,28,6,112,11.6%,50.6%
第34節,アルビレックス新潟,ジェフユナイテッド千葉,0,2,0,3,2020.11.15 14:00 Kick Off,晴,全面良芝,"9,355人",17.5℃,33.5%,35.5%,36.0%,36.0%,29.4%,26.4%,9.02,8.04,0.56,0.41,5.94,6.10,89.52,15.83,0.30,0.922,8,(25.0%),5,0,248,(66.1%),9,(11.1%),10,3,2,15,(93.3%),5,(40.0%),24,(75.0%),24,1,3,0,0,24,8,93,8.6%,32.5%
第35節,ジェフユナイテッド千葉,Ｖ・ファーレン長崎,0,1,1,0,2020.11.21 14:00 Kick Off,晴,全面良芝,"3,404人",18.7℃,35.8%,33.6%,42.4%,40.9%,55.2%,64.4%,14.42,11.96,1.63,0.83,6.15,0.00,91.89,11.83,0.13,1.698,11,(0.0%),3,0,375,(73.1%),13,(23.1%),11,1,3,20,(95.0%),13,(46.2%),31,(67.7%),11,3,1,2,0,29,5,115,9.6%,46%
第36節,レノファ山口ＦＣ,ジェフユナイテッド千葉,1,2,0,3,2020.11.25 19:00 Kick Off,晴,全面良芝,"1,124人",13.5℃,49.6%,50.9%,61.1%,47.2%,65.7%,47.4%,14.82,12.15,2.54,0.13,9.52,6.91,112.27,15.24,0.36,1.974,19,(10.5%),6,0,395,(70.4%),14,(35.7%),13,3,7,18,(83.3%),4,(25.0%),24,(58.3%),22,5,5,1,0,35,14,127,15.0%,53.2%
第37節,ジェフユナイテッド千葉,ジュビロ磐田,1,2,1,0,2020.11.29 14:00 Kick Off,曇,全面良芝,"5,433人",13.4℃,31.4%,38.9%,37.3%,49.3%,39.3%,38.9%,11.76,10.68,0.52,0.56,5.74,3.44,84.90,13.76,0.15,0.926,10,(10.0%),3,0,392,(73.2%),14,(7.1%),7,0,3,19,(89.5%),11,(27.3%),12,(50.0%),23,1,2,1,0,39,4,103,9.7%,38.9%
第38節,東京ヴェルディ,ジェフユナイテッド千葉,1,1,0,1,2020.12.2 19:00 Kick Off,雨のち曇,全面良芝,"1,974人",7.8℃,54.7%,42.7%,40.6%,29.6%,51.0%,40.6%,12.41,11.23,0.98,0.20,7.24,2.61,74.50,13.50,0.04,1.004,9,(11.1%),2,0,441,(78.0%),17,(11.8%),9,3,5,18,(94.4%),2,(50.0%),11,(45.5%),20,2,2,1,0,38,8,97,9.3%,43.2%
第39節,ジェフユナイテッド千葉,ヴァンフォーレ甲府,1,0,1,3,2020.12.6 14:00 Kick Off,晴,全面良芝,"2,693人",13.8℃,36.2%,47.7%,50.2%,34.0%,28.6%,38.7%,10.40,8.12,1.71,0.58,4.84,4.18,69.24,15.68,0.31,0.864,11,(9.1%),4,0,324,(70.4%),11,(27.3%),15,2,6,12,(66.7%),5,(80.0%),14,(64.3%),26,1,1,0,0,25,5,110,10.0%,39.9%
第40節,徳島ヴォルティス,ジェフユナイテッド千葉,0,0,0,1,2020.12.13 14:00 Kick Off,曇,全面良芝,"6,328人",12.8℃,45.0%,26.6%,28.5%,33.8%,28.7%,32.5%,7.67,7.10,0.57,0.00,0.00,0.00,55.03,12.21,0.39,0.401,5,(0.0%),0,0,271,(70.8%),6,(16.7%),10,1,5,17,(58.8%),0,(0.0%),19,(52.6%),25,1,0,3,0,18,3,100,5.0%,32.6%
第41節,栃木ＳＣ,ジェフユナイテッド千葉,1,0,0,0,2020.12.16 19:00 Kick Off,晴,全面良芝,"4,486人",-1℃,63.4%,48.7%,63.3%,57.7%,60.9%,66.7%,16.84,12.91,3.34,0.59,4.71,0.00,101.47,15.77,0.34,0.374,7,(0.0%),2,0,553,(74.1%),16,(37.5%),18,3,2,19,(89.5%),4,(100.0%),18,(94.4%),21,1,0,2,0,47,7,130,5.4%,61.6%
第42節,ジェフユナイテッド千葉,ギラヴァンツ北九州,2,1,1,3,2020.12.20 14:00 Kick Off,晴,全面良芝,"4,853人",8.1℃,57.0%,50.7%,34.5%,39.3%,44.5%,37.7%,16.74,13.21,2.60,0.93,8.32,7.26,111.94,11.69,0.18,1.818,15,(13.3%),4,0,388,(73.5%),13,(38.5%),7,0,8,20,(65.0%),7,(57.1%),16,(68.8%),19,4,3,0,0,45,20,121,12.4%,42.7%
第1節,ジェフユナイテッド千葉,ヴァンフォーレ甲府,1,1,1,1,2021.2.28 14:00 Kick Off,晴,全面良芝,"3,798人",10.8℃,59.8%,56.5%,47.6%,53.9%,54.9%,65.1%,13.27,10.11,2.66,0.51,3.82,2.92,85.77,13.26,2.52,0.526,5,(20.0%),2,0,523,(72.3%),25,(20.0%),7,3,4,41,(90.2%),11,(27.3%),14,(78.6%),25,1,1,2,0,36,8,131,3.8%,56.3%
第2節,愛媛ＦＣ,ジェフユナイテッド千葉,1,1,0,1,2021.3.7 14:00 Kick Off,曇,全面良芝,"2,393人",14.1℃,60.6%,68.2%,42.5%,63.7%,38.2%,44.3%,13.89,7.47,4.11,2.31,4.04,2.66,84.18,17.60,0.00,0.976,12,(8.3%),3,0,409,(68.9%),25,(32.0%),8,0,9,24,(91.7%),16,(75.0%),15,(60.0%),31,2,0,2,0,29,11,120,10.0%,53.2%
第3節,ジェフユナイテッド千葉,ブラウブリッツ秋田,0,2,1,0,2021.3.14 14:00 Kick Off,晴,全面良芝,"3,969人",17.6℃,56.2%,72.4%,72.1%,76.8%,71.5%,74.3%,28.35,26.02,1.47,0.86,5.02,0.00,61.58,10.71,0.00,1.078,10,(0.0%),0,0,758,(84.4%),16,(18.8%),8,1,6,38,(92.1%),9,(55.6%),18,(55.6%),23,2,0,2,0,61,17,122,8.2%,71.7%
第4節,松本山雅ＦＣ,ジェフユナイテッド千葉,0,1,0,3,2021.3.21 14:00 Kick Off,雨,全面良芝,"4,143人",18.7℃,52.7%,55.5%,26.8%,31.0%,29.0%,33.0%,8.80,6.89,1.47,0.44,4.00,3.15,77.40,22.30,0.23,0.555,5,(20.0%),2,0,324,(72.5%),14,(21.4%),6,1,4,22,(77.3%),9,(33.3%),25,(76.0%),46,3,1,1,0,25,7,109,4.6%,36.5%
第5節,ジェフユナイテッド千葉,ＦＣ琉球,1,2,1,0,2021.3.27 14:00 Kick Off,晴,全面良芝,"4,169人",19.8℃,46.1%,38.6%,38.8%,43.3%,27.7%,51.4%,17.13,14.56,1.01,1.57,15.57,2.92,74.14,15.40,0.00,1.78,27,(3.7%),7,0,450,(82.4%),15,(13.3%),8,0,10,14,(85.7%),7,(57.1%),17,(88.2%),21,2,0,1,0,39,15,103,26.2%,41.6%
第6節,京都サンガF.C.,ジェフユナイテッド千葉,2,1,0,0,2021.4.4 14:00 Kick Off,雨,全面良芝,"4,473人",16.8℃,42.6%,49.6%,60.2%,61.1%,52.5%,57.2%,15.08,11.41,1.59,2.08,7.58,1.23,96.23,17.25,0.06,1.833,14,(7.1%),3,0,471,(69.2%),19,(15.8%),15,1,2,32,(84.4%),18,(61.1%),23,(65.2%),24,3,1,1,0,46,12,136,10.3%,54%
第7節,ツエーゲン金沢,ジェフユナイテッド千葉,0,1,0,3,2021.4.11 14:00 Kick Off,晴,全面良芝,"2,522人",16.2℃,42.7%,43.9%,33.2%,38.2%,35.9%,40.0%,7.67,6.45,0.48,0.74,5.86,2.96,103.92,22.18,0.15,0.744,8,(12.5%),4,0,300,(65.0%),7,(14.3%),5,1,4,27,(70.4%),7,(42.9%),31,(74.2%),47,1,1,1,0,27,3,128,6.3%,38.9%
第8節,ジェフユナイテッド千葉,栃木ＳＣ,0,0,1,1,2021.4.17 14:00 Kick Off,曇時々雨,全面良芝,"3,777人",19.5℃,60.7%,69.1%,57.2%,57.6%,49.7%,43.4%,8.91,6.37,2.16,0.37,3.66,0.00,69.31,12.91,0.08,0.591,6,(0.0%),2,0,404,(59.4%),11,(36.4%),11,0,3,36,(77.8%),13,(23.1%),19,(84.2%),24,2,4,3,0,16,7,139,4.3%,56.9%
第9節,水戸ホーリーホック,ジェフユナイテッド千葉,0,1,0,3,2021.4.21 19:00 Kick Off,晴,全面良芝,"1,677人",13.1℃,58.2%,52.5%,46.6%,58.1%,41.2%,41.6%,12.80,9.19,2.76,0.84,2.91,4.07,123.02,13.24,0.25,1.086,8,(12.5%),3,0,417,(72.7%),24,(20.8%),13,0,4,29,(69.0%),9,(44.4%),26,(65.4%),21,2,3,1,0,26,12,129,6.2%,49.4%
第10節,ジェフユナイテッド千葉,ＳＣ相模原,0,1,1,0,2021.4.25 14:00 Kick Off,晴,全面良芝,"4,114人",21.8℃,70.5%,78.4%,66.5%,58.1%,72.6%,63.6%,20.54,16.55,2.19,1.80,5.74,0.00,69.04,9.63,0.41,1.219,15,(0.0%),1,0,581,(78.5%),32,(12.5%),6,2,11,19,(73.7%),15,(66.7%),15,(73.3%),11,1,0,0,0,52,13,113,13.3%,68.5%
第11節,アルビレックス新潟,ジェフユナイテッド千葉,2,0,0,0,2021.5.1 14:00 Kick Off,曇時々晴,全面良芝,"12,522人",19℃,19.8%,26.1%,39.9%,42.3%,54.8%,44.2%,16.45,11.07,4.51,0.87,6.10,0.00,67.83,8.33,0.26,1.471,13,(0.0%),3,0,399,(78.7%),20,(40.0%),7,0,5,24,(83.3%),7,(57.1%),15,(86.7%),11,4,1,2,0,35,14,99,13.1%,37.5%
第12節,レノファ山口ＦＣ,ジェフユナイテッド千葉,0,1,0,3,2021.5.5 14:00 Kick Off,曇のち晴,全面良芝,"3,129人",23.3℃,41.9%,39.2%,39.6%,27.0%,34.6%,31.5%,10.10,7.68,1.05,1.36,6.51,2.92,77.76,11.96,0.14,0.77,10,(10.0%),4,0,328,(71.0%),12,(16.7%),9,1,2,23,(69.6%),8,(75.0%),22,(77.3%),25,4,4,2,0,28,10,109,9.2%,35.7%
第13節,ジェフユナイテッド千葉,ファジアーノ岡山,4,2,1,3,2021.5.9 14:00 Kick Off,晴,全面良芝,"3,528人",26.2℃,45.3%,35.7%,34.3%,31.9%,37.0%,29.9%,10.56,7.92,2.24,0.40,8.24,9.75,52.42,12.24,0.06,2.297,9,(44.4%),6,1,277,(71.1%),8,(50.0%),8,1,5,23,(82.6%),7,(28.6%),17,(70.6%),16,1,0,1,0,18,7,103,8.7%,35.3%
第14節,Ｖ・ファーレン長崎,ジェフユナイテッド千葉,2,2,0,1,2021.5.15 14:00 Kick Off,雨,全面良芝,"2,916人",23.7℃,28.0%,44.6%,50.6%,39.0%,56.1%,60.8%,10.37,9.50,0.00,0.87,3.29,7.55,80.99,17.38,0.52,0.147,4,(50.0%),2,0,398,(75.9%),3,(0.0%),7,0,0,23,(78.3%),11,(27.3%),26,(65.4%),42,0,0,0,0,29,3,96,4.2%,46.4%
第15節,ジェフユナイテッド千葉,ＦＣ町田ゼルビア,1,1,1,1,2021.5.23 14:00 Kick Off,晴,全面良芝,"3,679人",25.5℃,56.4%,63.6%,68.1%,57.6%,59.1%,52.8%,14.93,11.51,2.72,0.70,4.05,2.62,77.75,13.71,0.23,1.692,12,(8.3%),2,0,444,(77.7%),14,(35.7%),13,0,5,23,(82.6%),13,(23.1%),13,(69.2%),15,2,2,3,0,29,8,116,10.3%,59.3%
第16節,大宮アルディージャ,ジェフユナイテッド千葉,0,2,0,3,2021.5.29 14:00 Kick Off,晴,全面良芝,"4,351人",33.2℃,56.5%,49.4%,50.9%,58.5%,56.2%,48.1%,9.43,8.40,0.00,1.03,8.08,5.28,67.45,16.43,0.33,0.409,6,(33.3%),6,0,379,(72.3%),5,(0.0%),7,0,1,27,(63.0%),14,(64.3%),25,(56.0%),38,0,0,1,0,20,4,111,5.4%,53.1%
第17節,ジェフユナイテッド千葉,モンテディオ山形,1,1,1,1,2021.6.6 14:00 Kick Off,雨のち曇,全面良芝,"3,831人",23.6℃,43.5%,42.9%,44.6%,45.6%,29.2%,40.4%,14.21,9.90,2.15,2.16,5.24,2.66,87.07,23.29,0.05,1.328,10,(10.0%),2,0,358,(76.3%),12,(33.3%),12,2,1,13,(84.6%),13,(69.2%),26,(65.4%),37,3,1,1,0,33,13,110,9.1%,41.6%
第18節,ジェフユナイテッド千葉,東京ヴェルディ,0,1,1,0,2021.6.13 14:00 Kick Off,曇のち晴,全面良芝,"4,100人",27.5℃,47.2%,55.8%,43.8%,51.5%,47.7%,53.6%,18.32,15.21,2.04,1.08,5.06,0.00,72.83,11.24,0.00,1.208,13,(0.0%),3,0,498,(79.9%),15,(26.7%),12,0,8,23,(78.3%),9,(44.4%),9,(66.7%),10,3,3,0,0,42,16,118,11.0%,50%
第19節,ジュビロ磐田,ジェフユナイテッド千葉,1,0,0,0,2021.6.19 19:00 Kick Off,雨,全面良芝,"4,841人",19.9℃,42.3%,37.2%,41.7%,44.4%,50.4%,59.8%,12.56,10.36,1.65,0.54,7.51,0.00,84.71,14.50,0.12,0.549,12,(0.0%),1,0,391,(75.7%),8,(37.5%),13,0,4,23,(87.0%),10,(30.0%),19,(73.7%),22,2,3,3,1,25,3,116,10.3%,47%
第20節,ギラヴァンツ北九州,ジェフユナイテッド千葉,0,0,0,1,2021.6.26 19:00 Kick Off,曇,全面良芝,"2,741人",24.3℃,51.2%,48.0%,38.6%,63.4%,37.9%,44.4%,15.61,11.18,3.58,0.85,13.39,0.00,84.79,9.12,0.04,1.917,23,(0.0%),4,0,414,(72.9%),26,(26.9%),6,0,11,30,(60.0%),18,(33.3%),21,(81.0%),9,4,0,2,0,40,19,121,19.0%,46.9%
第21節,ジェフユナイテッド千葉,ザスパクサツ群馬,2,0,1,3,2021.7.3 18:00 Kick Off,曇,全面良芝,"3,480人",23.6℃,56.0%,58.8%,55.8%,39.2%,53.5%,35.9%,11.09,9.77,1.09,0.23,6.83,5.28,78.27,14.04,0.00,2.106,14,(14.3%),4,0,363,(76.9%),8,(25.0%),10,0,7,15,(73.3%),7,(28.6%),18,(72.2%),17,2,4,0,1,35,7,110,12.7%,49.6%
第22節,ブラウブリッツ秋田,ジェフユナイテッド千葉,1,1,0,1,2021.7.11 18:00 Kick Off,曇のち雨,全面良芝,"2,039人",25.4℃,51.7%,58.3%,66.7%,56.3%,52.8%,46.9%,12.54,11.19,1.07,0.27,7.42,2.66,90.75,15.74,0.00,0.906,12,(8.3%),4,0,373,(59.8%),10,(20.0%),11,0,11,32,(78.1%),4,(75.0%),25,(80.0%),22,0,3,1,0,25,10,137,8.8%,55.6%
