Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第20節,アルビレックス新潟,水戸ホーリーホック,0,0,1,1,2021.6.26 18:00 Kick Off,晴,全面良芝,"13,413人",25.6℃,65.8%,45.9%,61.2%,69.1%,66.2%,60.9%,18.42,15.44,1.06,1.91,6.12,0.00,90.27,11.89,0.36,1.048,11,(0.0%),4,0,607,(82.7%),25,(8.0%),15,2,6,26,(92.3%),19,(42.1%),18,(61.1%),20,2,3,1,0,53,9,126,8.7%,61.3%
第21節,ジュビロ磐田,アルビレックス新潟,3,2,0,0,2021.7.3 19:00 Kick Off,曇,全面良芝,"13,652人",26.1℃,61.2%,76.7%,70.1%,62.5%,65.9%,65.1%,19.90,17.13,2.12,0.65,3.83,3.59,61.56,9.88,0.03,1.542,11,(18.2%),2,1,663,(86.4%),13,(30.8%),10,4,1,22,(95.5%),9,(33.3%),10,(80.0%),10,1,2,1,0,47,11,96,11.5%,66.7%
第22節,アルビレックス新潟,栃木ＳＣ,3,0,1,3,2021.7.11 18:00 Kick Off,曇,全面良芝,"10,188人",25.2℃,57.9%,75.9%,61.3%,70.1%,61.1%,54.8%,13.79,11.84,1.68,0.27,12.08,9.24,72.93,19.49,0.20,1.529,15,(20.0%),8,0,592,(78.9%),9,(33.3%),15,5,2,22,(81.8%),4,(75.0%),23,(65.2%),18,1,3,1,0,28,9,136,11.0%,63.2%
第23節,京都サンガF.C.,アルビレックス新潟,1,1,0,1,2021.7.17 18:30 Kick Off,晴,全面良芝,"7,949人",26.8℃,51.1%,55.0%,57.0%,62.1%,46.6%,60.7%,14.11,10.71,1.11,2.28,4.36,4.07,86.71,14.39,0.42,0.579,10,(10.0%),2,0,486,(77.2%),13,(15.4%),19,1,5,20,(90.0%),10,(70.0%),16,(62.5%),17,2,1,4,0,32,12,135,7.4%,56.2%
第24節,アルビレックス新潟,大宮アルディージャ,2,2,1,1,2021.8.9 18:00 Kick Off,晴,全面良芝,"12,587人",31℃,76.5%,59.3%,61.6%,61.4%,73.5%,72.2%,25.37,21.61,2.70,1.07,9.48,7.55,79.78,6.36,0.10,2.987,22,(9.1%),5,1,680,(87.1%),25,(20.0%),21,1,9,20,(100.0%),14,(50.0%),12,(50.0%),7,0,3,2,0,54,16,113,19.5%,68.1%
第25節,ジェフユナイテッド千葉,アルビレックス新潟,0,0,0,1,2021.8.14 18:00 Kick Off,雨,全面良芝,"3,193人",24.8℃,51.5%,42.4%,50.3%,51.2%,56.1%,54.3%,10.08,9.45,0.47,0.16,3.62,0.00,75.48,15.45,0.33,0.612,6,(0.0%),2,0,518,(78.6%),7,(14.3%),20,5,0,27,(81.5%),4,(50.0%),11,(63.6%),15,1,2,0,0,18,4,122,4.9%,51.5%
第26節,アルビレックス新潟,ＳＣ相模原,2,1,1,3,2021.8.22 18:00 Kick Off,晴,全面良芝,"8,951人",28.8℃,55.0%,65.8%,61.3%,55.9%,58.3%,53.0%,20.61,18.18,1.45,0.98,14.44,3.92,63.96,8.95,0.00,1.875,17,(11.8%),8,0,666,(84.8%),23,(13.0%),7,4,8,24,(83.3%),8,(50.0%),13,(84.6%),10,2,5,0,0,42,13,109,15.6%,57.9%
第27節,水戸ホーリーホック,アルビレックス新潟,4,0,0,0,2021.8.28 19:00 Kick Off,曇,全面良芝,"2,217人",29.2℃,63.1%,63.5%,57.5%,66.6%,63.3%,66.7%,16.96,15.20,1.10,0.66,4.80,0.00,80.93,9.71,0.32,0.98,13,(0.0%),3,0,679,(83.5%),20,(10.0%),14,7,6,33,(93.9%),11,(27.3%),18,(77.8%),8,2,2,1,0,37,8,121,10.7%,63.3%
第28節,アルビレックス新潟,ギラヴァンツ北九州,0,0,1,1,2021.9.4 18:00 Kick Off,曇,全面良芝,"7,617人",23℃,62.4%,57.1%,68.9%,57.4%,68.2%,69.4%,24.39,18.99,3.19,2.20,14.75,0.00,90.29,7.33,0.04,2.214,20,(0.0%),3,0,635,(85.7%),23,(26.1%),8,2,9,30,(100.0%),21,(47.6%),15,(60.0%),12,3,3,1,0,66,21,111,18.0%,64%
第29節,アルビレックス新潟,モンテディオ山形,1,2,1,0,2021.9.11 18:00 Kick Off,晴,全面良芝,"9,754人",24.3℃,54.3%,37.6%,55.4%,58.6%,50.2%,65.5%,22.38,16.19,4.84,1.36,4.48,3.22,78.69,9.92,0.09,1.567,12,(8.3%),3,0,584,(81.2%),31,(29.0%),10,3,5,28,(89.3%),13,(38.5%),21,(52.4%),11,3,3,2,0,57,20,116,10.3%,53.9%
第30節,東京ヴェルディ,アルビレックス新潟,1,3,0,3,2021.9.19 18:00 Kick Off,晴,全面良芝,"4,752人",22.6℃,54.0%,53.9%,39.0%,27.4%,34.1%,33.6%,15.53,12.19,1.70,1.64,9.36,9.14,76.08,12.49,0.00,1.328,14,(21.4%),7,0,414,(84.5%),11,(27.3%),13,4,2,12,(83.3%),11,(54.5%),17,(64.7%),18,2,1,1,0,33,9,102,13.7%,41.5%
第31節,アルビレックス新潟,ヴァンフォーレ甲府,1,0,1,3,2021.9.25 14:00 Kick Off,晴,全面良芝,"10,242人",23.9℃,56.7%,54.8%,50.9%,50.3%,48.5%,62.7%,15.78,12.92,1.03,1.84,6.81,3.22,65.21,17.49,0.26,1.001,9,(11.1%),5,0,590,(83.4%),6,(33.3%),9,2,1,24,(83.3%),13,(46.2%),22,(54.5%),21,1,2,1,0,36,12,110,8.2%,54.5%
第32節,ツエーゲン金沢,アルビレックス新潟,1,0,0,0,2021.10.3 14:00 Kick Off,晴,全面良芝,"3,955人",26.6℃,67.5%,81.5%,79.6%,74.2%,66.0%,66.3%,27.61,23.34,2.11,2.15,13.31,0.00,54.66,7.39,0.00,2.371,19,(0.0%),7,1,797,(87.6%),19,(21.1%),12,2,5,25,(88.0%),18,(50.0%),11,(45.5%),10,1,1,2,0,83,14,111,17.1%,72.4%
第33節,アルビレックス新潟,レノファ山口ＦＣ,1,0,1,3,2021.10.9 14:00 Kick Off,晴,全面良芝,"9,258人",24.1℃,41.8%,53.3%,56.3%,63.5%,38.0%,46.4%,10.53,9.35,0.59,0.59,5.04,2.92,67.13,15.42,0.18,0.786,8,(12.5%),4,0,437,(79.9%),13,(7.7%),11,1,3,19,(78.9%),8,(37.5%),16,(62.5%),19,1,3,2,0,26,8,111,7.2%,50.6%
第34節,Ｖ・ファーレン長崎,アルビレックス新潟,1,1,0,1,2021.10.16 14:00 Kick Off,曇,全面良芝,"5,415人",24.8℃,74.3%,36.2%,66.1%,47.3%,49.3%,64.9%,13.23,12.29,0.50,0.45,2.37,3.15,51.31,10.75,1.14,0.506,7,(14.3%),2,0,605,(87.8%),5,(20.0%),12,3,4,17,(88.2%),7,(28.6%),13,(61.5%),16,2,0,1,0,34,5,90,7.8%,58.6%
第35節,アルビレックス新潟,ブラウブリッツ秋田,1,2,1,0,2021.10.23 14:00 Kick Off,曇,全面良芝,"8,662人",15.9℃,83.1%,76.1%,75.6%,53.1%,78.3%,66.4%,20.45,17.78,2.20,0.48,6.53,5.62,73.36,10.24,0.37,0.629,11,(9.1%),3,0,774,(85.4%),10,(40.0%),17,4,2,28,(92.9%),10,(30.0%),12,(83.3%),21,1,3,0,0,57,7,118,9.3%,73%
第36節,ファジアーノ岡山,アルビレックス新潟,1,1,0,1,2021.10.31 13:00 Kick Off,晴,全面良芝,"5,578人",22℃,65.2%,69.9%,59.6%,75.1%,58.5%,62.8%,18.45,16.01,1.05,1.39,6.31,3.15,84.84,11.59,0.00,1.047,13,(7.7%),3,0,718,(85.4%),13,(15.4%),11,3,2,21,(90.5%),12,(41.7%),23,(73.9%),14,3,0,1,0,44,9,120,10.8%,65%
第37節,アルビレックス新潟,ジュビロ磐田,0,1,1,0,2021.11.3 14:00 Kick Off,晴,全面良芝,"12,346人",17.6℃,54.9%,52.2%,57.7%,50.8%,64.2%,64.5%,20.17,18.99,0.54,0.64,7.54,0.00,73.76,10.28,0.00,1.024,11,(0.0%),3,0,676,(88.8%),16,(6.3%),9,2,4,11,(90.9%),16,(25.0%),21,(47.6%),15,1,2,1,0,64,9,95,11.6%,57.1%
第38節,松本山雅ＦＣ,アルビレックス新潟,1,1,0,1,2021.11.7 14:00 Kick Off,晴,全面良芝,"7,750人",17℃,73.0%,62.9%,67.7%,74.7%,79.7%,61.4%,24.35,17.15,3.58,3.62,6.40,1.23,74.74,11.00,0.18,1.891,19,(5.3%),5,0,633,(85.0%),30,(23.3%),13,3,5,20,(100.0%),21,(76.2%),12,(75.0%),16,2,0,1,0,57,18,111,17.1%,69.2%
第39節,アルビレックス新潟,愛媛ＦＣ,2,0,1,3,2021.11.13 14:00 Kick Off,曇のち雨,全面良芝,"7,837人",14.5℃,70.4%,71.0%,61.2%,55.6%,60.5%,53.3%,15.99,14.66,0.53,0.81,5.89,1.54,81.61,13.62,0.34,2.904,17,(11.8%),4,1,623,(81.9%),14,(7.1%),10,1,8,27,(96.3%),7,(28.6%),23,(60.9%),29,2,2,0,0,43,10,111,15.3%,62.2%
第40節,ザスパクサツ群馬,アルビレックス新潟,0,0,0,1,2021.11.21 14:00 Kick Off,曇,全面良芝,"4,671人",15.8℃,67.5%,74.1%,70.8%,72.6%,77.6%,72.4%,21.90,21.04,0.53,0.33,13.98,0.00,57.07,8.42,0.10,1.723,15,(0.0%),6,0,727,(86.7%),17,(5.9%),16,0,7,23,(87.0%),10,(30.0%),16,(56.3%),13,0,2,1,0,55,13,110,13.6%,72.4%
第41節,ＦＣ琉球,アルビレックス新潟,1,1,0,1,2021.11.28 13:00 Kick Off,曇,全面良芝,"3,361人",23℃,60.5%,61.0%,59.9%,58.4%,58.4%,73.8%,19.07,15.77,2.32,0.97,10.65,3.22,69.26,9.35,0.29,1.139,15,(6.7%),4,0,671,(85.5%),14,(28.6%),12,5,6,28,(100.0%),9,(44.4%),10,(60.0%),9,1,2,0,0,52,11,118,12.7%,62.2%
第42節,アルビレックス新潟,ＦＣ町田ゼルビア,0,2,1,0,2021.12.5 13:00 Kick Off,曇,全面良芝,"11,955人",8.4℃,63.8%,47.3%,54.2%,68.6%,70.5%,55.9%,16.69,14.84,0.52,1.33,1.10,0.00,76.85,12.36,0.36,0.523,6,(0.0%),1,0,643,(86.5%),14,(7.1%),7,5,4,23,(100.0%),13,(46.2%),17,(29.4%),23,2,0,1,0,46,7,110,5.5%,59.9%
第1節,ベガルタ仙台,アルビレックス新潟,0,0,0,1,2022.2.20 14:00 Kick Off,晴,全面良芝,"9,617人",6.6℃,66.0%,60.3%,48.2%,57.8%,51.2%,56.6%,22.55,18.04,2.64,1.88,11.63,0.00,107.64,8.92,0.41,1.126,17,(0.0%),4,0,613,(84.7%),27,(18.5%),12,3,11,25,(96.0%),18,(44.4%),23,(69.6%),15,1,1,0,0,54,21,123,13.8%,56.9%
第2節,大宮アルディージャ,アルビレックス新潟,2,2,0,1,2022.2.26 13:00 Kick Off,晴,全面良芝,"7,174人",13.8℃,62.8%,74.6%,59.0%,62.4%,49.8%,63.1%,23.83,16.60,5.06,2.16,14.98,5.25,94.30,13.41,0.20,2.502,20,(10.0%),6,0,653,(81.5%),27,(33.3%),13,6,5,25,(92.0%),12,(66.7%),26,(65.4%),18,1,2,3,0,48,21,132,15.2%,62.6%
第3節,アルビレックス新潟,レノファ山口ＦＣ,1,1,1,1,2022.3.5 13:30 Kick Off,曇時々雨,全面良芝,"10,738人",13.6℃,46.9%,50.9%,56.6%,49.4%,61.7%,53.0%,17.24,14.77,1.05,1.43,9.13,3.32,93.78,13.79,0.09,1.154,13,(7.7%),5,0,591,(80.7%),13,(15.4%),9,1,9,28,(92.9%),18,(27.8%),17,(88.2%),19,2,3,1,0,54,8,134,9.7%,52.8%
第4節,ブラウブリッツ秋田,アルビレックス新潟,1,0,0,0,2022.3.13 13:00 Kick Off,雨,良芝,"1,976人",5.2℃,60.8%,56.6%,60.0%,58.0%,52.6%,48.6%,16.09,12.22,2.11,1.76,13.33,0.00,85.10,17.05,0.30,1.272,19,(0.0%),6,0,412,(63.6%),22,(18.2%),9,5,7,39,(89.7%),19,(47.4%),32,(46.9%),36,1,3,1,0,26,17,157,12.1%,55.3%
第5節,アルビレックス新潟,ヴァンフォーレ甲府,2,0,1,3,2022.3.19 14:00 Kick Off,雨時々曇,全面良芝,"7,983人",9℃,60.7%,54.8%,54.0%,51.9%,47.8%,26.3%,19.49,14.35,3.50,1.64,3.86,5.83,111.62,15.63,0.03,1.224,15,(13.3%),2,0,599,(83.3%),14,(42.9%),10,2,3,17,(94.1%),11,(45.5%),33,(66.7%),33,3,2,3,0,37,20,119,12.6%,48.8%
第6節,アルビレックス新潟,ザスパクサツ群馬,3,2,1,3,2022.3.26 14:00 Kick Off,雨,全面良芝,"9,266人",15.9℃,63.1%,76.7%,43.2%,57.8%,58.4%,40.5%,24.70,22.24,1.11,1.35,4.31,7.35,70.65,10.04,0.00,1.409,17,(17.6%),4,0,842,(90.1%),13,(15.4%),10,0,7,20,(95.0%),14,(42.9%),12,(66.7%),21,0,0,0,0,51,14,95,17.9%,56.6%
第7節,ジェフユナイテッド千葉,アルビレックス新潟,1,0,0,0,2022.3.30 19:00 Kick Off,曇,全面良芝,"4,852人",17.2℃,67.1%,44.4%,64.4%,56.0%,60.1%,56.3%,15.72,13.51,1.65,0.56,2.29,0.00,91.15,7.95,0.10,1.09,14,(0.0%),0,0,580,(84.3%),10,(30.0%),20,0,7,23,(95.7%),12,(41.7%),17,(64.7%),13,4,0,0,0,36,11,121,11.6%,57.7%
第8節,ロアッソ熊本,アルビレックス新潟,1,2,0,3,2022.4.3 13:00 Kick Off,晴,全面良芝,"2,885人",21℃,53.7%,57.5%,52.8%,66.0%,73.1%,66.8%,24.09,18.15,3.91,2.03,16.65,7.73,89.29,11.40,0.68,2.956,24,(8.3%),7,0,686,(85.7%),19,(36.8%),11,1,10,18,(94.4%),14,(57.1%),13,(61.5%),15,1,2,1,0,45,23,124,19.4%,62%
第9節,アルビレックス新潟,栃木ＳＣ,2,0,1,3,2022.4.10 14:00 Kick Off,晴,全面良芝,"11,328人",23.3℃,65.3%,68.2%,62.9%,60.0%,67.9%,54.3%,16.24,14.98,0.56,0.69,5.77,6.13,111.49,12.84,0.03,1.007,11,(18.2%),2,0,680,(84.1%),16,(6.3%),14,1,8,23,(95.7%),18,(11.1%),18,(50.0%),20,1,1,1,0,33,15,130,8.5%,63%
第10節,ファジアーノ岡山,アルビレックス新潟,1,1,0,1,2022.4.17 14:00 Kick Off,晴,全面良芝,"5,471人",20.7℃,69.7%,67.2%,57.9%,60.1%,57.9%,57.5%,15.70,14.91,0.60,0.19,6.60,2.68,91.38,11.73,0.94,1.015,10,(10.0%),1,0,708,(85.3%),10,(10.0%),19,3,2,22,(100.0%),11,(9.1%),22,(54.5%),17,1,2,0,0,29,11,127,7.9%,61.7%
第11節,アルビレックス新潟,Ｖ・ファーレン長崎,2,1,1,3,2022.4.23 14:00 Kick Off,曇,全面良芝,"10,525人",16.1℃,86.1%,77.6%,56.4%,66.0%,64.3%,46.7%,20.82,17.76,2.04,1.03,6.54,3.98,74.93,10.50,0.24,1.603,14,(14.3%),5,0,754,(88.3%),9,(44.4%),13,1,3,19,(94.7%),7,(71.4%),14,(57.1%),11,2,1,1,0,48,7,99,14.1%,66%
第12節,アルビレックス新潟,いわてグルージャ盛岡,2,0,1,3,2022.4.27 19:00 Kick Off,晴,全面良芝,"7,556人",14.1℃,73.8%,66.1%,73.6%,55.5%,50.5%,64.4%,20.30,17.16,0.56,2.59,7.69,7.40,79.88,13.69,0.14,1.397,17,(11.8%),5,0,755,(85.0%),7,(14.3%),13,1,7,20,(90.0%),12,(66.7%),11,(81.8%),11,4,1,0,0,36,11,128,13.3%,65%
第13節,ＦＣ琉球,アルビレックス新潟,1,1,0,1,2022.4.30 18:00 Kick Off,曇,全面良芝,"1,793人",23.2℃,51.7%,72.4%,62.3%,49.2%,49.4%,57.1%,15.45,12.87,1.68,0.91,5.36,0.31,63.52,10.80,0.49,1.541,12,(8.3%),5,1,599,(83.1%),8,(37.5%),20,1,3,25,(100.0%),10,(40.0%),22,(59.1%),15,0,4,1,0,36,13,125,9.6%,56.7%
第14節,アルビレックス新潟,ツエーゲン金沢,1,0,1,3,2022.5.4 14:00 Kick Off,晴,全面良芝,"17,721人",21.4℃,61.7%,63.4%,64.9%,72.0%,52.5%,35.2%,18.58,15.69,0.55,2.34,12.19,3.20,85.42,13.12,0.07,1.311,16,(6.3%),5,0,680,(86.0%),11,(9.1%),12,2,6,19,(89.5%),15,(46.7%),18,(83.3%),19,2,1,1,0,30,12,116,13.8%,57.6%
第15節,アルビレックス新潟,東京ヴェルディ,4,3,1,3,2022.5.8 14:00 Kick Off,晴,全面良芝,"13,260人",17.7℃,54.9%,68.7%,55.2%,40.6%,51.6%,52.5%,21.81,14.67,3.47,3.67,11.60,15.17,92.76,13.93,0.08,1.392,19,(21.1%),7,0,655,(86.1%),12,(50.0%),8,1,4,15,(93.3%),24,(62.5%),15,(66.7%),10,3,0,0,0,33,21,111,17.1%,54.1%
第16節,ＦＣ町田ゼルビア,アルビレックス新潟,2,1,0,0,2022.5.15 14:00 Kick Off,曇時々晴,全面良芝,"6,287人",21.1℃,70.9%,62.2%,69.7%,61.6%,74.2%,68.0%,20.47,18.74,1.07,0.66,7.38,0.31,84.78,7.54,0.28,1.717,13,(7.7%),6,1,811,(88.4%),11,(18.2%),8,8,7,18,(100.0%),8,(50.0%),20,(85.0%),3,0,2,1,0,36,11,109,11.9%,67.4%
第17節,アルビレックス新潟,横浜ＦＣ,3,0,1,3,2022.5.21 14:00 Kick Off,曇,全面良芝,"13,132人",24.2℃,48.2%,62.9%,46.5%,45.2%,37.3%,50.2%,21.63,18.06,1.11,2.45,10.85,8.21,84.64,19.92,0.25,1.888,18,(16.7%),8,0,603,(87.4%),10,(20.0%),8,2,6,11,(81.8%),11,(54.5%),22,(81.8%),30,3,1,0,0,41,10,96,18.8%,49.4%
第18節,水戸ホーリーホック,アルビレックス新潟,0,3,0,3,2022.5.25 19:00 Kick Off,曇,全面良芝,"2,464人",20.6℃,73.5%,57.5%,58.8%,51.9%,58.0%,49.1%,18.08,14.22,0.00,3.86,9.90,11.87,82.44,17.98,0.33,1.487,14,(21.4%),5,0,632,(82.6%),6,(0.0%),7,6,1,20,(75.0%),17,(64.7%),25,(44.0%),19,2,1,1,0,41,14,123,11.4%,58.9%
第19節,アルビレックス新潟,モンテディオ山形,3,0,1,3,2022.5.29 14:00 Kick Off,晴,全面良芝,"19,008人",26.6℃,57.9%,55.0%,59.6%,64.9%,57.4%,57.3%,25.47,20.45,2.31,2.71,15.92,9.68,91.50,10.29,0.10,1.76,16,(18.8%),10,0,701,(88.3%),16,(25.0%),10,1,5,24,(87.5%),21,(42.9%),15,(86.7%),10,4,0,0,0,47,24,116,13.8%,58.8%
第20節,徳島ヴォルティス,アルビレックス新潟,1,1,0,1,2022.6.4 16:00 Kick Off,晴,全面良芝,"3,555人",25.7℃,58.0%,52.2%,68.1%,46.5%,65.2%,72.5%,19.69,17.50,1.65,0.54,3.35,2.66,78.80,9.13,0.00,0.383,7,(14.3%),2,0,742,(87.1%),10,(30.0%),26,0,1,18,(94.4%),8,(37.5%),16,(68.8%),10,3,1,1,0,44,9,114,6.1%,61.2%
第21節,大分トリニータ,アルビレックス新潟,1,2,0,3,2022.6.11 19:00 Kick Off,屋内,全面良芝,"6,526人",20.7℃,52.5%,49.1%,39.2%,34.4%,22.8%,42.2%,9.04,6.99,1.11,0.94,3.50,7.45,62.22,21.73,0.46,0.498,6,(33.3%),3,0,366,(74.6%),8,(25.0%),14,3,0,22,(90.9%),6,(50.0%),31,(71.0%),30,2,4,2,0,24,2,108,5.6%,40.5%
第22節,アルビレックス新潟,ブラウブリッツ秋田,3,0,1,3,2022.6.19 14:00 Kick Off,晴,全面良芝,"13,922人",26.3℃,81.6%,71.0%,74.5%,77.7%,63.0%,52.1%,21.49,17.24,2.34,1.91,5.33,8.35,59.97,14.19,0.00,1.85,16,(18.8%),3,0,711,(85.9%),14,(28.6%),12,0,5,30,(90.0%),11,(63.6%),11,(81.8%),23,1,2,1,0,37,20,113,14.2%,70%
第23節,横浜ＦＣ,アルビレックス新潟,2,0,0,0,2022.6.26 18:00 Kick Off,晴,全面良芝,"9,100人",28.9℃,65.1%,67.6%,59.4%,65.0%,62.2%,64.2%,24.51,21.82,1.20,1.49,7.90,0.00,49.04,7.93,0.00,1.008,17,(0.0%),3,0,736,(86.5%),11,(18.2%),8,1,7,24,(100.0%),18,(38.9%),18,(50.0%),9,0,1,3,0,49,17,108,15.7%,63.7%
第24節,ザスパクサツ群馬,アルビレックス新潟,0,2,0,3,2022.7.2 19:30 Kick Off,曇,全面良芝,"5,867人",32.7℃,63.7%,85.3%,62.2%,62.6%,54.9%,60.1%,22.98,21.51,1.04,0.43,3.70,4.63,45.38,12.14,0.10,1.674,11,(18.2%),3,0,895,(92.6%),6,(33.3%),11,0,5,14,(92.9%),6,(50.0%),10,(90.0%),20,0,0,0,0,47,14,82,13.4%,64.7%
第25節,アルビレックス新潟,ジェフユナイテッド千葉,1,2,1,0,2022.7.6 19:00 Kick Off,晴,全面良芝,"9,985人",28℃,74.8%,78.2%,61.0%,72.0%,78.9%,71.1%,26.66,24.54,1.14,0.99,6.27,3.59,97.57,6.02,0.43,0.923,13,(7.7%),3,0,798,(90.2%),11,(18.2%),13,1,5,25,(100.0%),13,(38.5%),13,(69.2%),11,0,2,1,0,75,21,109,11.9%,71.9%
第26節,レノファ山口ＦＣ,アルビレックス新潟,1,3,0,3,2022.7.10 19:00 Kick Off,晴時々曇,全面良芝,"3,684人",27.7℃,67.0%,60.2%,42.2%,55.4%,45.2%,43.7%,18.49,14.89,2.34,1.26,11.78,6.58,92.80,13.68,0.25,1.811,15,(20.0%),8,0,629,(83.9%),17,(23.5%),12,3,4,22,(95.5%),12,(58.3%),16,(37.5%),17,1,3,0,0,37,13,114,13.2%,51.7%
第27節,ツエーゲン金沢,アルビレックス新潟,0,3,0,3,2022.7.16 19:00 Kick Off,曇,全面良芝,"5,574人",26.6℃,73.3%,78.0%,60.1%,60.3%,47.1%,50.3%,26.54,21.03,3.90,1.61,9.13,7.55,71.99,12.82,0.15,2.556,18,(16.7%),8,1,760,(90.9%),14,(50.0%),11,1,5,16,(93.8%),10,(50.0%),12,(41.7%),19,1,2,0,0,51,16,100,18.0%,62.1%
第28節,アルビレックス新潟,ファジアーノ岡山,2,3,1,0,2022.7.23 18:00 Kick Off,曇のち雨,全面良芝,"12,722人",25.6℃,52.1%,74.3%,71.8%,66.3%,69.0%,56.7%,24.26,19.84,2.91,1.51,9.76,8.62,76.52,13.73,0.00,1.629,19,(10.5%),3,0,638,(83.5%),21,(23.8%),14,0,7,28,(96.4%),18,(33.3%),11,(54.5%),24,0,2,1,0,55,14,123,15.4%,64%
第29節,Ｖ・ファーレン長崎,アルビレックス新潟,2,2,0,1,2022.7.30 19:00 Kick Off,曇,全面良芝,"4,991人",28.9℃,77.6%,55.4%,66.5%,64.2%,59.3%,67.3%,23.09,21.63,0.59,0.87,4.41,6.33,56.69,6.42,0.23,1.289,12,(16.7%),3,0,744,(89.4%),15,(6.7%),8,3,6,14,(100.0%),11,(36.4%),9,(77.8%),13,1,1,2,0,64,13,86,14.0%,65.6%
第30節,アルビレックス新潟,徳島ヴォルティス,2,2,1,1,2022.8.6 18:00 Kick Off,晴,全面良芝,"15,094人",28.7℃,55.3%,50.2%,67.0%,65.4%,70.3%,74.2%,25.57,20.28,3.71,1.58,3.53,3.92,67.90,10.07,0.35,1.193,13,(15.4%),3,0,731,(89.5%),26,(26.9%),12,0,6,18,(100.0%),11,(54.5%),14,(78.6%),6,1,1,2,0,56,21,96,13.5%,63.7%
第31節,栃木ＳＣ,アルビレックス新潟,0,2,0,3,2022.8.14 18:00 Kick Off,晴,全面良芝,"7,809人",30.2℃,68.2%,65.7%,57.5%,58.8%,28.0%,45.8%,15.37,13.08,0.55,1.74,4.57,7.40,81.27,18.92,0.39,1.259,13,(15.4%),4,0,581,(87.1%),4,(25.0%),12,3,4,10,(100.0%),8,(62.5%),14,(78.6%),31,2,1,0,0,26,11,98,13.3%,55.7%
第32節,アルビレックス新潟,ロアッソ熊本,1,0,1,3,2022.8.20 18:00 Kick Off,雨,全面良芝,"14,141人",24℃,56.8%,42.6%,47.6%,49.2%,50.5%,45.9%,15.52,13.82,0.00,1.70,5.56,3.46,125.50,11.38,0.78,1.021,12,(8.3%),4,0,549,(79.8%),9,(0.0%),13,0,3,24,(100.0%),11,(63.6%),31,(67.7%),15,1,3,1,0,38,12,129,9.3%,49.1%
第33節,いわてグルージャ盛岡,アルビレックス新潟,0,2,0,3,2022.8.27 18:00 Kick Off,曇時々雨,全面良芝,"2,476人",23℃,72.5%,70.9%,78.5%,71.3%,70.0%,50.9%,22.95,19.36,2.22,1.38,12.68,9.06,50.27,13.07,2.78,1.528,24,(8.3%),8,0,707,(86.3%),8,(50.0%),14,0,2,20,(100.0%),9,(55.6%),14,(64.3%),15,1,3,1,0,47,13,107,22.4%,68.7%
第34節,アルビレックス新潟,大分トリニータ,0,1,1,0,2022.9.3 18:00 Kick Off,雨,全面良芝,"13,679人",24.2℃,57.4%,59.0%,69.9%,79.0%,59.7%,62.1%,28.20,23.52,2.79,1.90,13.42,0.00,76.88,7.93,0.17,1.728,19,(0.0%),6,0,803,(88.9%),19,(26.3%),9,0,6,24,(91.7%),14,(57.1%),18,(61.1%),5,0,0,1,0,62,20,111,17.1%,65%
第35節,アルビレックス新潟,ＦＣ琉球,3,0,1,3,2022.9.10 18:00 Kick Off,晴,全面良芝,"16,336人",26.4℃,70.9%,73.2%,79.1%,69.4%,72.5%,80.8%,29.64,28.53,0.00,1.11,9.49,9.48,62.42,8.55,0.04,1.663,17,(17.6%),7,0,888,(89.5%),11,(0.0%),9,0,2,28,(92.9%),10,(40.0%),15,(73.3%),11,0,1,1,0,73,20,102,16.7%,74.7%
第36節,ヴァンフォーレ甲府,アルビレックス新潟,1,2,0,3,2022.9.14 19:30 Kick Off,晴,全面良芝,"4,769人",27.5℃,43.2%,62.1%,32.8%,56.7%,60.8%,42.7%,15.06,12.54,1.61,0.90,2.31,7.23,81.51,17.45,0.81,0.663,7,(28.6%),2,0,563,(85.8%),6,(50.0%),12,2,1,15,(86.7%),4,(50.0%),21,(57.1%),24,2,0,0,0,23,10,107,6.5%,48.7%
第37節,アルビレックス新潟,水戸ホーリーホック,2,0,1,3,2022.9.18 18:00 Kick Off,晴,全面良芝,"18,439人",28.7℃,69.3%,62.4%,49.8%,64.8%,62.4%,60.2%,26.02,22.28,1.70,2.04,13.84,6.27,93.97,14.68,0.15,2.079,23,(8.7%),10,0,650,(86.6%),11,(27.3%),10,3,7,10,(100.0%),9,(77.8%),17,(76.5%),21,1,0,1,0,54,17,108,21.3%,61.2%
