Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第21節,京都サンガF.C.,Ｖ・ファーレン長崎,0,2,0,3,2021.7.3 18:30 Kick Off,曇,全面良芝,"4,466人",27.3℃,51.3%,62.0%,54.2%,49.7%,58.0%,46.2%,11.63,8.39,2.66,0.57,5.44,8.19,62.62,18.81,0.56,1.752,11,(18.2%),4,0,354,(72.9%),9,(55.6%),11,0,5,18,(72.2%),10,(40.0%),22,(63.6%),32,1,1,2,0,31,13,106,10.4%,53.5%
第22節,Ｖ・ファーレン長崎,大宮アルディージャ,1,1,1,1,2021.7.11 18:00 Kick Off,雨,全面良芝,"4,470人",26.5℃,57.9%,38.0%,53.9%,48.2%,35.3%,47.4%,15.82,12.25,2.02,1.55,3.78,3.41,85.57,16.43,0.12,0.653,17,(5.9%),2,0,405,(79.3%),12,(33.3%),7,0,5,25,(72.0%),11,(63.6%),17,(58.8%),24,2,0,0,0,38,12,114,14.9%,48%
第23節,Ｖ・ファーレン長崎,ギラヴァンツ北九州,3,2,1,3,2021.7.17 19:00 Kick Off,晴,全面良芝,"5,211人",25.9℃,76.3%,23.3%,73.2%,35.0%,24.0%,39.6%,12.33,8.45,1.51,2.37,7.57,11.06,68.63,13.27,0.16,1.667,15,(20.0%),3,0,381,(78.0%),14,(21.4%),13,0,9,21,(76.2%),13,(69.2%),20,(45.0%),20,5,0,1,0,32,12,108,13.9%,45.6%
第26節,ブラウブリッツ秋田,Ｖ・ファーレン長崎,1,1,0,1,2021.8.22 18:30 Kick Off,雨一時曇,全面良芝,"1,446人",25℃,67.6%,71.2%,57.8%,55.4%,54.5%,58.3%,20.53,17.09,0.53,2.91,11.58,4.01,67.68,14.74,0.19,1.836,19,(5.3%),5,0,500,(73.8%),9,(11.1%),13,2,5,34,(70.6%),13,(53.8%),14,(78.6%),29,0,0,0,0,31,15,125,15.2%,61.2%
第24節,ツエーゲン金沢,Ｖ・ファーレン長崎,0,2,0,3,2021.8.25 19:00 Kick Off,曇,全面良芝,957人,26.9℃,53.3%,44.5%,37.4%,55.0%,38.5%,51.4%,12.19,9.39,1.84,0.96,6.14,8.88,63.56,20.29,0.39,1.156,8,(25.0%),4,0,526,(82.7%),7,(42.9%),11,1,4,10,(70.0%),9,(44.4%),12,(41.7%),27,1,1,0,0,15,6,101,7.9%,46.4%
第27節,ジェフユナイテッド千葉,Ｖ・ファーレン長崎,2,0,0,0,2021.8.28 18:00 Kick Off,晴,全面良芝,"3,588人",27.3℃,62.1%,52.4%,46.6%,46.0%,55.0%,58.0%,10.56,9.90,0.00,0.66,6.41,0.00,81.80,12.03,1.15,0.508,9,(0.0%),4,0,490,(81.2%),8,(0.0%),12,0,3,19,(100.0%),8,(37.5%),21,(71.4%),13,1,2,0,0,22,4,114,7.9%,53.2%
第28節,Ｖ・ファーレン長崎,ＦＣ琉球,3,1,1,3,2021.9.4 19:00 Kick Off,晴,全面良芝,"3,679人",26.1℃,58.4%,41.0%,45.7%,37.5%,43.3%,47.4%,21.09,16.46,2.80,1.84,11.91,4.69,88.38,17.12,0.42,3.021,13,(23.1%),4,1,486,(81.7%),16,(31.3%),8,1,1,16,(87.5%),12,(66.7%),20,(65.0%),31,0,0,0,0,34,21,105,12.4%,45.3%
第29節,Ｖ・ファーレン長崎,ＳＣ相模原,0,0,1,1,2021.9.11 19:00 Kick Off,曇,全面良芝,"3,964人",25.2℃,56.9%,35.6%,44.4%,68.0%,61.1%,55.4%,22.76,19.65,1.53,1.58,9.74,0.00,68.87,8.27,0.45,2.534,20,(0.0%),4,0,552,(83.5%),18,(16.7%),9,0,5,14,(92.9%),14,(35.7%),16,(62.5%),16,1,1,0,0,40,22,96,20.8%,53.8%
第25節,Ｖ・ファーレン長崎,モンテディオ山形,5,1,1,3,2021.9.14 19:00 Kick Off,曇,全面良芝,"2,232人",24.3℃,35.3%,46.6%,46.5%,31.7%,37.7%,45.6%,13.59,9.42,2.81,1.36,9.35,15.77,102.86,18.64,0.59,1.23,14,(35.7%),7,0,389,(81.0%),8,(62.5%),11,0,0,12,(58.3%),9,(55.6%),28,(60.7%),30,4,0,1,0,21,12,112,12.5%,41.1%
第30節,ＦＣ町田ゼルビア,Ｖ・ファーレン長崎,3,3,0,1,2021.9.18 19:00 Kick Off,雨,全面良芝,"1,549人",21.9℃,52.8%,50.2%,54.4%,53.4%,57.2%,50.7%,11.91,7.97,2.28,1.66,5.76,11.02,89.60,23.85,0.00,1.415,10,(30.0%),4,0,317,(51.1%),10,(40.0%),13,2,1,32,(75.0%),15,(40.0%),17,(82.4%),56,0,4,3,1,34,9,148,6.8%,53.3%
第31節,レノファ山口ＦＣ,Ｖ・ファーレン長崎,1,3,0,3,2021.9.25 19:00 Kick Off,曇,良芝,"2,699人",23.5℃,53.4%,66.7%,52.7%,49.4%,47.4%,32.5%,20.68,16.27,2.81,1.61,9.56,9.79,107.86,13.35,0.00,1.505,15,(20.0%),6,0,562,(82.7%),23,(21.7%),12,0,4,19,(94.7%),9,(44.4%),25,(56.0%),30,2,1,0,0,45,12,113,13.3%,49.4%
