Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第16節,カマタマーレ讃岐,いわてグルージャ盛岡,0,0,0,1,2020.9.19 13:30 Kick Off,晴,良芝,754人,28.3℃,46.2%,42.4%,48.0%,43.0%,40.1%,42.1%,14.50,11.68,0.54,2.29,8.31,0.00,72.68,17.45,0.16,0.829,13,(0.0%),5,0,423,(73.3%),5,(20.0%),8,2,5,16,(56.3%),13,(46.2%),20,(70.0%),21,3,0,1,0,34,13,109,11.9%,43.8%
第17節,いわてグルージャ盛岡,ガンバ大阪Ｕ−２３,1,0,1,3,2020.9.22 13:00 Kick Off,晴,良芝,669人,25.6℃,41.2%,30.9%,41.1%,27.4%,32.9%,38.6%,11.95,9.69,1.59,0.67,4.73,3.19,102.05,10.89,0.35,1.147,12,(8.3%),3,0,298,(64.8%),15,(20.0%),12,3,8,22,(81.8%),8,(37.5%),26,(65.4%),24,3,3,3,0,31,14,127,9.4%,35.8%
第18節,藤枝ＭＹＦＣ,いわてグルージャ盛岡,0,0,0,1,2020.9.27 15:00 Kick Off,曇,全面良芝,747人,24.9℃,40.6%,51.5%,44.1%,63.2%,38.4%,53.1%,9.83,8.49,0.48,0.86,4.51,0.00,74.66,18.74,0.72,0.931,8,(0.0%),3,0,385,(68.8%),7,(14.3%),10,5,6,20,(50.0%),9,(33.3%),14,(64.3%),29,2,0,0,0,22,5,117,6.8%,48%
第19節,ブラウブリッツ秋田,いわてグルージャ盛岡,2,1,0,0,2020.10.3 15:00 Kick Off,曇時々雨一時雷,全面良芝,977人,23.1℃,46.8%,55.6%,55.7%,67.6%,48.9%,59.5%,12.86,12.78,0.00,0.08,4.94,2.56,59.93,9.10,0.17,0.615,8,(12.5%),1,0,479,(70.1%),12,(0.0%),8,2,5,43,(65.1%),8,(25.0%),12,(91.7%),19,0,2,1,0,34,8,126,6.3%,57%
第20節,いわてグルージャ盛岡,カマタマーレ讃岐,1,1,1,1,2020.10.7 13:00 Kick Off,晴,良芝,279人,18.7℃,40.6%,46.0%,45.4%,40.9%,53.0%,48.5%,11.47,9.38,1.41,0.67,2.32,0.30,88.72,19.44,0.30,1.262,9,(11.1%),1,1,398,(72.4%),8,(50.0%),7,1,2,19,(47.4%),13,(30.8%),19,(63.2%),24,0,4,2,0,33,8,124,7.3%,45.6%
第21節,いわてグルージャ盛岡,アスルクラロ沼津,1,0,1,3,2020.10.11 13:00 Kick Off,曇,全面良芝,634人,22.9℃,43.1%,32.6%,31.4%,36.2%,29.9%,23.8%,10.70,8.31,2.05,0.34,4.82,2.85,91.34,16.72,0.00,0.637,7,(14.3%),3,0,302,(71.9%),6,(66.7%),10,3,3,17,(82.4%),7,(14.3%),25,(80.0%),23,1,3,1,0,16,11,112,6.3%,32.9%
第22節,カターレ富山,いわてグルージャ盛岡,0,1,0,3,2020.10.18 17:00 Kick Off,晴,全面良芝,"2,592人",15.3℃,45.2%,28.2%,39.0%,44.0%,30.9%,25.3%,7.64,5.87,1.54,0.22,4.67,0.30,83.89,17.68,0.46,2.021,9,(11.1%),2,1,264,(65.9%),8,(37.5%),11,0,2,24,(62.5%),7,(28.6%),20,(55.0%),40,2,0,2,0,19,7,113,8.0%,35.2%
第23節,いわてグルージャ盛岡,ＦＣ岐阜,0,4,1,0,2020.10.25 13:00 Kick Off,雨のち曇,全面良芝,402人,17.2℃,33.0%,50.4%,48.0%,55.8%,55.7%,57.3%,14.98,10.86,3.00,1.12,9.74,0.00,63.83,14.08,0.75,1.076,17,(0.0%),3,0,444,(75.9%),16,(37.5%),11,2,7,31,(74.2%),10,(40.0%),21,(66.7%),20,1,2,0,0,36,11,129,13.2%,50.4%
第24節,Ｙ．Ｓ．Ｃ．Ｃ．横浜,いわてグルージャ盛岡,2,2,0,1,2020.10.31 13:00 Kick Off,晴,全面良芝,589人,19.3℃,34.9%,46.8%,49.4%,38.9%,28.1%,33.9%,15.29,10.81,3.66,0.83,10.37,6.05,56.82,14.82,0.55,2.355,18,(11.1%),6,0,365,(72.6%),14,(50.0%),8,2,5,19,(84.2%),6,(50.0%),13,(69.2%),21,2,1,2,0,40,13,103,17.5%,38.6%
第25節,いわてグルージャ盛岡,福島ユナイテッドＦＣ,2,1,1,3,2020.11.3 14:00 Kick Off,晴,全面良芝,402人,16.3℃,34.7%,37.2%,45.0%,42.8%,39.6%,28.1%,9.43,7.34,1.55,0.54,2.08,3.88,89.80,21.07,1.01,1.764,9,(22.2%),2,0,339,(71.7%),8,(37.5%),9,2,3,18,(83.3%),4,(50.0%),24,(58.3%),28,4,2,3,0,14,5,115,7.8%,37.4%
