Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第16節,ベガルタ仙台,ツエーゲン金沢,4,1,0,0,2022.5.15 14:00 Kick Off,晴,全面良芝,"8,536人",19.7℃,46.5%,53.3%,40.0%,51.2%,68.1%,57.2%,15.86,14.06,1.54,0.26,10.68,2.66,95.40,10.34,0.33,1.24,15,(6.7%),6,0,569,(80.3%),22,(13.6%),3,2,8,29,(86.2%),4,(25.0%),20,(70.0%),14,1,0,0,0,45,10,114,13.2%,52.3%
第17節,ツエーゲン金沢,モンテディオ山形,1,1,1,1,2022.5.21 14:00 Kick Off,曇,全面良芝,"2,100人",22.6℃,31.8%,41.7%,37.5%,38.0%,44.9%,40.1%,11.75,9.53,1.57,0.65,7.11,3.32,83.16,18.86,1.06,1.016,15,(6.7%),4,0,411,(77.4%),14,(21.4%),6,1,5,11,(72.7%),7,(28.6%),25,(72.0%),27,1,2,1,0,24,9,112,13.4%,39%
第18節,東京ヴェルディ,ツエーゲン金沢,1,3,0,3,2022.5.25 19:00 Kick Off,晴,全面良芝,"1,598人",21℃,24.2%,38.1%,30.5%,32.8%,29.2%,27.2%,7.26,5.13,0.53,1.60,7.98,8.17,58.03,23.20,0.87,1.344,9,(33.3%),7,0,304,(72.4%),6,(16.7%),4,1,3,16,(62.5%),5,(80.0%),19,(57.9%),44,1,0,2,0,24,4,93,9.7%,30.4%
第19節,ツエーゲン金沢,いわてグルージャ盛岡,2,1,1,3,2022.5.29 19:00 Kick Off,晴,全面良芝,"2,040人",23.2℃,73.0%,50.6%,63.8%,60.5%,44.2%,42.6%,17.05,15.28,0.56,1.22,10.10,7.66,92.63,16.63,0.08,0.928,12,(16.7%),4,0,549,(77.4%),12,(8.3%),11,0,8,26,(76.9%),6,(83.3%),16,(68.8%),18,0,0,2,0,34,9,127,9.4%,56.8%
第20節,ファジアーノ岡山,ツエーゲン金沢,5,1,0,0,2022.6.4 18:00 Kick Off,晴,全面良芝,"5,420人",24.9℃,35.9%,62.2%,62.1%,45.1%,53.6%,56.1%,15.79,15.44,0.00,0.35,6.96,3.20,98.68,10.26,0.00,0.886,12,(8.3%),3,0,581,(80.6%),17,(0.0%),10,2,2,28,(78.6%),6,(33.3%),17,(64.7%),17,3,2,4,1,38,10,125,9.6%,53.9%
第21節,ツエーゲン金沢,横浜ＦＣ,1,1,1,1,2022.6.11 18:00 Kick Off,曇,全面良芝,"11,859人",21.3℃,31.6%,36.4%,42.7%,42.5%,60.9%,42.2%,13.05,12.28,0.47,0.30,4.36,1.26,68.31,11.46,0.34,1.752,10,(10.0%),2,0,465,(79.4%),10,(10.0%),13,0,7,25,(80.0%),6,(16.7%),12,(66.7%),14,2,2,1,0,33,7,109,9.2%,42.2%
第22節,ＦＣ町田ゼルビア,ツエーゲン金沢,3,2,0,0,2022.6.19 18:00 Kick Off,晴,全面良芝,"2,484人",24.7℃,33.8%,48.2%,52.5%,32.0%,42.9%,52.3%,9.99,8.55,1.18,0.26,5.71,5.85,70.25,16.79,0.28,0.4,7,(28.6%),3,0,418,(74.9%),6,(33.3%),11,0,2,29,(65.5%),2,(50.0%),21,(52.4%),27,0,1,3,0,25,4,118,5.9%,45.7%
第23節,大宮アルディージャ,ツエーゲン金沢,0,1,0,3,2022.6.26 19:00 Kick Off,晴,全面良芝,"4,618人",30.3℃,61.6%,65.8%,59.0%,49.1%,51.3%,44.1%,13.72,10.04,2.79,0.89,3.73,5.78,62.52,11.75,0.43,0.768,8,(12.5%),3,0,487,(74.3%),22,(22.7%),14,1,7,22,(77.3%),4,(50.0%),9,(77.8%),18,1,6,1,0,31,11,110,7.3%,54.2%
第24節,ツエーゲン金沢,徳島ヴォルティス,0,1,1,0,2022.7.2 19:00 Kick Off,晴,全面良芝,"4,733人",29.5℃,36.5%,46.0%,35.2%,37.8%,53.9%,73.3%,14.37,11.18,2.14,1.06,6.42,0.00,68.88,10.75,0.08,1.239,15,(0.0%),3,0,535,(85.4%),15,(26.7%),9,3,7,14,(100.0%),3,(100.0%),10,(70.0%),10,1,0,1,0,39,8,92,16.3%,46.4%
第25節,ツエーゲン金沢,ザスパクサツ群馬,2,1,1,3,2022.7.6 19:00 Kick Off,晴,全面良芝,"1,479人",28℃,50.8%,44.8%,36.9%,37.9%,40.3%,35.6%,9.12,7.10,2.02,0.00,7.59,5.32,46.21,12.16,0.20,1.279,11,(18.2%),6,0,293,(72.7%),10,(40.0%),12,2,3,28,(57.1%),2,(0.0%),14,(42.9%),16,1,0,0,0,21,5,103,10.7%,40.6%
第26節,水戸ホーリーホック,ツエーゲン金沢,1,1,0,1,2022.7.10 18:00 Kick Off,晴,全面良芝,"3,525人",27.7℃,32.1%,39.8%,35.7%,53.9%,48.7%,39.6%,10.74,8.48,1.65,0.61,6.88,2.90,90.58,16.87,0.85,1.114,14,(7.1%),3,0,399,(74.4%),12,(25.0%),8,3,3,16,(75.0%),6,(33.3%),19,(68.4%),19,3,2,1,0,21,8,119,11.8%,41%
