Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第21節,松本山雅ＦＣ,ＦＣ琉球,1,6,0,3,2020.9.23 19:00 Kick Off,曇,全面良芝,"3,270人",20.7℃,68.4%,61.4%,57.0%,60.3%,57.3%,44.2%,18.16,17.39,0.00,0.77,14.12,17.39,93.69,15.69,0.47,2.044,19,(31.6%),9,0,642,(84.0%),10,(0.0%),5,0,3,24,(95.8%),7,(28.6%),15,(60.0%),17,3,1,0,0,45,13,122,15.6%,57.7%
第22節,ＦＣ琉球,ジェフユナイテッド千葉,0,1,1,0,2020.9.27 18:30 Kick Off,曇時々雨,全面良芝,"1,464人",26.2℃,52.6%,56.3%,64.8%,66.0%,56.8%,72.2%,24.29,19.35,4.10,0.84,1.40,0.00,53.02,8.61,0.25,1.282,8,(0.0%),1,0,727,(86.8%),29,(27.6%),7,1,4,23,(95.7%),9,(44.4%),7,(71.4%),4,0,0,1,0,63,17,101,7.9%,61.7%
第23節,ＦＣ琉球,アルビレックス新潟,0,1,1,0,2020.9.30 19:00 Kick Off,雨のち曇,全面良芝,695人,25.9℃,53.1%,50.1%,59.4%,29.1%,58.4%,55.5%,20.93,16.95,2.36,1.63,3.86,0.00,89.11,10.77,1.50,0.807,8,(0.0%),3,0,657,(81.0%),22,(22.7%),6,0,2,19,(100.0%),8,(75.0%),11,(63.6%),17,3,5,3,0,58,9,103,7.8%,51.5%
第24節,徳島ヴォルティス,ＦＣ琉球,1,1,0,1,2020.10.3 19:00 Kick Off,晴,全面良芝,"3,133人",23.8℃,47.3%,47.2%,28.5%,28.9%,30.9%,28.5%,14.90,12.24,1.68,0.98,9.02,2.61,55.18,12.03,0.04,1.017,9,(11.1%),4,0,409,(83.4%),13,(23.1%),6,1,2,21,(81.0%),5,(60.0%),15,(60.0%),25,0,0,1,0,35,13,87,10.3%,36%
第25節,モンテディオ山形,ＦＣ琉球,3,0,0,0,2020.10.10 14:00 Kick Off,曇,全面良芝,"2,529人",18.7℃,43.6%,62.1%,53.8%,61.3%,65.5%,45.5%,18.55,14.37,2.46,1.71,5.55,0.00,75.12,13.66,0.74,1.537,15,(0.0%),0,0,593,(81.8%),22,(22.7%),9,2,4,18,(77.8%),8,(75.0%),16,(50.0%),21,1,1,2,0,46,14,120,12.5%,54.6%
第26節,ＦＣ琉球,ザスパクサツ群馬,0,1,1,0,2020.10.14 19:00 Kick Off,晴,全面良芝,663人,26.6℃,70.3%,78.0%,62.7%,52.2%,72.6%,62.3%,17.93,16.28,1.36,0.29,3.79,0.00,68.06,11.17,0.08,0.442,7,(0.0%),3,0,719,(82.9%),10,(30.0%),9,1,0,27,(85.2%),6,(50.0%),11,(100.0%),22,0,3,0,0,46,7,114,6.1%,66.3%
第27節,ＦＣ琉球,松本山雅ＦＣ,2,0,1,3,2020.10.17 18:30 Kick Off,晴,全面良芝,"1,559人",26.4℃,67.0%,51.2%,70.0%,52.0%,49.2%,41.5%,19.00,15.57,1.59,1.83,9.13,6.76,123.07,13.57,0.00,0.909,12,(8.3%),5,0,611,(77.9%),11,(27.3%),11,3,5,24,(79.2%),8,(62.5%),19,(78.9%),18,0,4,0,0,50,12,129,9.3%,54.5%
第28節,栃木ＳＣ,ＦＣ琉球,4,1,0,0,2020.10.21 19:30 Kick Off,晴,全面良芝,"1,382人",12.5℃,49.6%,59.5%,64.4%,59.7%,66.5%,72.4%,17.43,14.07,1.54,1.81,5.61,2.93,88.27,18.08,0.31,0.615,11,(9.1%),3,0,678,(77.1%),21,(14.3%),12,0,2,24,(79.2%),11,(72.7%),19,(84.2%),17,1,0,0,0,50,4,136,8.1%,62.9%
第29節,ＦＣ琉球,京都サンガF.C.,2,1,1,3,2020.10.25 18:30 Kick Off,晴,全面良芝,"1,442人",23.6℃,57.6%,58.9%,35.0%,55.0%,43.4%,53.0%,15.66,15.33,0.00,0.33,7.33,6.54,73.55,13.53,0.25,0.736,8,(25.0%),4,0,617,(83.6%),12,(0.0%),14,0,7,18,(88.9%),8,(37.5%),14,(71.4%),14,1,1,1,0,50,11,119,6.7%,49.9%
第30節,大宮アルディージャ,ＦＣ琉球,0,3,0,3,2020.11.1 14:00 Kick Off,晴のち曇,全面良芝,"3,273人",20.2℃,40.0%,54.7%,33.7%,39.3%,39.3%,27.8%,9.83,8.19,1.64,0.00,10.05,10.79,65.63,21.54,0.83,1.599,11,(27.3%),7,0,369,(79.9%),6,(50.0%),5,0,3,14,(71.4%),2,(0.0%),19,(36.8%),41,2,1,2,0,15,5,98,11.2%,38.4%
第31節,ヴァンフォーレ甲府,ＦＣ琉球,1,0,0,0,2020.11.4 19:00 Kick Off,晴,全面良芝,"2,403人",8.7℃,47.2%,46.4%,36.5%,54.1%,65.7%,67.8%,21.93,19.72,1.65,0.57,4.95,0.00,98.45,9.75,0.35,0.912,13,(0.0%),2,0,706,(84.7%),25,(12.0%),8,1,4,23,(91.3%),6,(33.3%),19,(68.4%),12,2,2,1,0,43,12,115,11.3%,53%
第32節,ＦＣ琉球,レノファ山口ＦＣ,1,0,1,3,2020.11.8 16:00 Kick Off,曇のち雨,全面良芝,"1,084人",24.6℃,66.3%,56.5%,57.1%,58.8%,45.1%,27.5%,17.62,15.42,1.03,1.16,9.33,0.31,85.87,11.69,0.40,1.846,13,(7.7%),6,1,553,(83.2%),8,(25.0%),10,1,4,29,(93.1%),5,(60.0%),9,(66.7%),13,2,3,2,0,41,18,115,11.3%,52%
第33節,アビスパ福岡,ＦＣ琉球,3,1,0,0,2020.11.11 19:00 Kick Off,晴,全面良芝,"2,640人",13.8℃,66.2%,62.8%,42.4%,62.3%,64.9%,70.3%,21.08,17.21,1.67,2.19,5.26,3.86,90.30,19.03,0.48,1.034,12,(8.3%),3,0,685,(79.6%),20,(15.0%),11,2,4,19,(78.9%),13,(53.8%),19,(47.4%),23,1,1,0,0,51,10,129,9.3%,62.6%
第34節,Ｖ・ファーレン長崎,ＦＣ琉球,0,1,0,3,2020.11.15 14:00 Kick Off,晴時々曇,全面良芝,"6,004人",21.9℃,53.1%,47.9%,46.1%,51.4%,51.7%,45.0%,16.62,15.72,0.44,0.46,9.33,2.93,77.47,13.47,0.42,1.062,13,(7.7%),6,0,543,(85.1%),8,(12.5%),12,1,10,16,(100.0%),10,(30.0%),20,(65.0%),19,3,2,1,0,34,9,105,12.4%,49.3%
第35節,ＦＣ琉球,ギラヴァンツ北九州,1,1,1,1,2020.11.21 16:00 Kick Off,晴,全面良芝,"2,049人",24.8℃,44.0%,33.0%,35.6%,58.5%,57.2%,50.2%,15.24,12.97,1.72,0.54,5.95,2.61,65.37,14.39,0.40,1.139,10,(10.0%),5,0,449,(78.8%),15,(20.0%),9,3,3,24,(83.3%),7,(28.6%),12,(50.0%),23,2,1,2,0,31,12,112,8.9%,46.8%
第36節,ジュビロ磐田,ＦＣ琉球,3,0,0,0,2020.11.25 19:30 Kick Off,晴,全面良芝,"2,408人",14.5℃,52.9%,42.2%,57.8%,54.5%,50.1%,59.2%,20.15,18.09,0.53,1.54,2.45,0.00,98.55,14.68,0.78,0.691,8,(0.0%),0,0,680,(86.3%),6,(16.7%),8,1,3,19,(84.2%),8,(37.5%),13,(53.8%),11,4,1,1,0,41,9,112,7.1%,53%
第37節,ＦＣ琉球,東京ヴェルディ,4,0,1,3,2020.11.29 13:00 Kick Off,晴,全面良芝,"1,560人",22.5℃,45.9%,37.2%,39.0%,26.1%,21.8%,36.7%,14.45,12.06,1.59,0.80,9.93,12.00,73.20,15.60,0.29,1.711,13,(30.8%),8,0,404,(80.4%),8,(37.5%),13,0,3,19,(73.7%),4,(50.0%),22,(54.5%),31,1,2,2,0,36,12,103,12.6%,35.5%
第38節,ＦＣ琉球,ツエーゲン金沢,0,2,1,0,2020.12.2 19:00 Kick Off,晴,全面良芝,689人,22.3℃,65.9%,47.9%,68.3%,58.4%,71.0%,68.9%,25.58,22.05,2.15,1.39,4.71,0.00,117.59,13.64,0.14,1.129,14,(0.0%),2,0,858,(85.5%),18,(22.2%),8,2,4,21,(95.2%),8,(37.5%),21,(61.9%),20,0,2,0,0,53,15,132,10.6%,63.6%
第39節,ＦＣ琉球,ファジアーノ岡山,1,1,1,1,2020.12.6 13:00 Kick Off,曇,全面良芝,"1,609人",22.1℃,63.3%,66.3%,53.2%,59.7%,33.3%,52.9%,17.94,15.20,2.18,0.56,2.88,1.23,81.43,10.64,0.07,1.865,12,(8.3%),2,0,606,(83.2%),11,(36.4%),12,1,6,17,(82.4%),4,(75.0%),18,(61.1%),14,5,1,0,0,47,9,109,11.0%,55.2%
第40節,ＦＣ琉球,愛媛ＦＣ,6,0,1,3,2020.12.13 16:00 Kick Off,晴,全面良芝,"3,246人",21.9℃,52.4%,54.3%,45.5%,51.8%,44.6%,63.1%,30.42,24.60,3.76,2.06,23.07,17.22,101.35,12.72,0.42,4.221,30,(20.0%),14,0,656,(86.0%),16,(43.8%),6,2,7,20,(95.0%),11,(45.5%),17,(76.5%),14,2,2,0,0,69,30,119,25.2%,52.7%
第41節,水戸ホーリーホック,ＦＣ琉球,0,2,0,3,2020.12.16 19:00 Kick Off,晴,全面良芝,"1,878人",-3.1℃,38.2%,64.8%,46.1%,58.3%,43.6%,34.8%,18.72,15.99,1.05,1.69,9.59,7.98,104.89,21.66,0.07,0.919,14,(14.3%),6,0,515,(78.6%),10,(20.0%),6,3,4,14,(100.0%),8,(62.5%),22,(59.1%),40,2,0,0,0,45,14,120,11.7%,47.1%
第42節,ＦＣ琉球,ＦＣ町田ゼルビア,0,1,1,0,2020.12.20 14:00 Kick Off,曇のち晴,全面良芝,"2,546人",18.7℃,58.0%,72.3%,72.9%,54.3%,71.2%,56.2%,23.42,20.10,2.16,1.15,2.24,0.00,101.72,10.94,0.36,0.936,9,(0.0%),0,0,760,(83.0%),23,(17.4%),11,1,4,22,(100.0%),10,(40.0%),20,(80.0%),12,0,0,2,0,47,14,130,6.9%,64.4%
第1節,ＦＣ琉球,ジュビロ磐田,1,0,1,3,2021.2.28 15:00 Kick Off,曇時々雨,全面良芝,"3,871人",23.4℃,46.1%,41.9%,31.2%,42.2%,32.5%,36.1%,7.52,6.46,0.60,0.46,2.33,3.41,70.21,26.66,0.66,0.654,7,(14.3%),2,0,333,(76.3%),7,(14.3%),12,0,4,11,(72.7%),10,(20.0%),16,(68.8%),43,3,0,2,0,16,6,111,6.3%,38.6%
第2節,ＦＣ琉球,レノファ山口ＦＣ,2,1,1,3,2021.3.6 16:00 Kick Off,曇のち雨,全面良芝,"1,086人",21.6℃,47.0%,58.5%,45.2%,43.4%,52.9%,46.6%,17.45,14.97,2.44,0.04,8.55,5.55,78.44,13.10,0.85,1.073,15,(13.3%),6,0,517,(82.8%),18,(27.8%),11,0,7,17,(88.2%),7,(14.3%),18,(77.8%),27,3,4,2,0,41,11,111,13.5%,48.5%
第3節,ザスパクサツ群馬,ＦＣ琉球,0,2,0,3,2021.3.14 14:00 Kick Off,晴,全面良芝,"2,258人",13.6℃,55.3%,49.8%,58.3%,57.3%,49.0%,50.2%,12.16,10.97,0.95,0.24,6.06,4.19,74.67,19.48,0.32,1.768,13,(15.4%),3,0,452,(73.2%),10,(20.0%),12,1,8,21,(61.9%),4,(25.0%),26,(26.9%),49,1,0,0,0,43,8,123,10.6%,53.4%
第4節,ＦＣ琉球,Ｖ・ファーレン長崎,3,1,1,3,2021.3.20 16:00 Kick Off,曇,全面良芝,"1,917人",26.5℃,45.5%,51.2%,39.9%,36.7%,56.3%,45.5%,13.37,12.18,1.19,0.00,7.45,9.78,82.89,17.40,0.12,1.58,13,(23.1%),5,0,486,(78.8%),10,(20.0%),10,1,4,25,(92.0%),4,(0.0%),27,(44.4%),27,2,1,0,0,36,8,118,11.0%,45.4%
第5節,ジェフユナイテッド千葉,ＦＣ琉球,1,2,0,3,2021.3.27 14:00 Kick Off,晴,全面良芝,"4,169人",19.8℃,53.9%,61.4%,61.2%,56.7%,72.3%,48.6%,19.66,16.56,2.67,0.43,6.25,6.01,59.94,14.01,0.53,1.478,13,(15.4%),2,0,680,(88.1%),20,(25.0%),13,0,7,7,(100.0%),7,(28.6%),7,(28.6%),28,0,0,0,0,52,11,97,13.4%,58.4%
第6節,ＦＣ琉球,大宮アルディージャ,0,0,1,1,2021.4.3 17:00 Kick Off,曇,全面良芝,"2,749人",24.9℃,55.6%,36.1%,44.9%,53.3%,49.7%,53.2%,18.06,15.56,1.59,0.90,0.00,0.00,76.19,11.86,0.08,1.118,9,(0.0%),0,0,591,(82.6%),15,(20.0%),11,1,2,20,(100.0%),8,(37.5%),18,(77.8%),10,1,0,1,0,52,10,97,9.3%,49.4%
第7節,水戸ホーリーホック,ＦＣ琉球,0,2,0,3,2021.4.11 14:00 Kick Off,晴,全面良芝,"2,401人",18.3℃,52.2%,37.7%,43.4%,48.0%,45.0%,43.8%,13.48,10.60,2.08,0.79,9.71,5.34,64.16,17.68,0.71,1.884,17,(11.8%),4,0,444,(78.8%),13,(30.8%),9,1,4,21,(76.2%),6,(33.3%),19,(68.4%),26,0,2,1,0,27,16,108,15.7%,44.9%
第8節,ＦＣ琉球,東京ヴェルディ,2,0,1,3,2021.4.17 17:00 Kick Off,晴,全面良芝,"2,308人",23.8℃,53.0%,40.2%,51.6%,63.1%,61.6%,40.4%,29.68,21.53,5.47,2.68,6.84,2.92,79.79,9.00,0.00,3.412,19,(10.5%),5,1,610,(83.8%),30,(33.3%),10,3,13,21,(81.0%),8,(87.5%),15,(60.0%),20,0,0,1,0,57,22,113,16.8%,51.7%
第9節,ＦＣ町田ゼルビア,ＦＣ琉球,3,0,0,0,2021.4.21 19:00 Kick Off,晴,全面良芝,"1,432人",15℃,46.7%,52.9%,57.1%,59.9%,48.2%,64.5%,21.50,19.10,1.51,0.90,5.97,0.00,83.85,10.87,0.42,0.761,8,(0.0%),3,0,703,(82.9%),19,(15.8%),7,0,5,17,(94.1%),5,(60.0%),21,(66.7%),12,1,1,1,0,54,8,109,7.3%,55.1%
第10節,ＦＣ琉球,ヴァンフォーレ甲府,1,0,1,3,2021.4.25 17:00 Kick Off,晴,全面良芝,"2,333人",23.5℃,41.9%,55.4%,63.4%,33.9%,42.6%,46.7%,14.79,12.64,1.67,0.48,4.62,2.92,74.53,15.54,0.26,0.807,8,(12.5%),3,0,447,(77.6%),11,(27.3%),12,3,5,28,(85.7%),7,(14.3%),20,(65.0%),29,1,1,1,0,22,10,122,6.6%,47.7%
第11節,ＳＣ相模原,ＦＣ琉球,1,5,0,3,2021.5.1 15:00 Kick Off,曇のち雷雨時々晴,全面良芝,"1,608人",18.3℃,70.2%,65.3%,65.9%,52.3%,35.9%,41.2%,22.65,18.53,3.61,0.50,14.74,11.79,79.67,13.52,0.11,1.699,16,(25.0%),10,0,666,(83.6%),15,(46.7%),8,0,9,21,(76.2%),4,(50.0%),10,(80.0%),16,2,1,1,0,48,14,116,13.8%,55.7%
第12節,ＦＣ琉球,京都サンガF.C.,0,0,1,1,2021.5.5 18:00 Kick Off,雨,全面良芝,"2,437人",24.7℃,59.6%,51.9%,43.0%,47.1%,59.2%,48.2%,13.55,11.61,1.79,0.15,2.49,0.00,67.08,18.71,0.15,1.37,11,(0.0%),1,0,413,(76.0%),13,(30.8%),11,2,2,22,(77.3%),4,(50.0%),16,(62.5%),21,1,0,0,0,33,8,114,9.6%,50.5%
第13節,愛媛ＦＣ,ＦＣ琉球,1,1,0,1,2021.5.8 18:00 Kick Off,曇,全面良芝,"1,317人",20.5℃,39.5%,43.6%,58.1%,49.3%,52.3%,53.8%,18.41,15.07,2.81,0.53,2.30,3.22,67.57,12.26,0.06,1.095,10,(10.0%),2,0,534,(80.7%),18,(27.8%),8,1,7,20,(80.0%),3,(33.3%),16,(75.0%),13,6,2,0,0,37,15,105,9.5%,49.3%
第14節,ＦＣ琉球,栃木ＳＣ,4,2,1,3,2021.5.15 18:00 Kick Off,晴,全面良芝,"2,188人",28.1℃,73.4%,71.8%,75.2%,85.8%,78.6%,52.2%,21.95,20.17,1.56,0.22,7.87,14.63,53.67,11.89,0.18,2.119,17,(23.5%),6,0,829,(85.8%),11,(27.3%),12,1,4,29,(82.8%),7,(14.3%),17,(41.2%),15,1,0,0,0,47,13,115,14.8%,73.9%
第15節,ＦＣ琉球,モンテディオ山形,0,2,1,0,2021.5.22 18:00 Kick Off,雨,全面良芝,"1,627人",27℃,55.1%,48.0%,57.9%,59.7%,64.0%,59.2%,27.65,22.55,3.52,1.58,6.30,0.00,69.60,7.60,0.22,1.655,21,(0.0%),3,0,744,(85.1%),37,(18.9%),3,0,14,26,(96.2%),8,(37.5%),16,(68.8%),12,5,0,0,0,76,16,107,19.6%,57.2%
第16節,アルビレックス新潟,ＦＣ琉球,2,1,0,0,2021.5.30 14:00 Kick Off,晴,全面良芝,"14,759人",19.7℃,40.3%,51.1%,35.2%,43.4%,47.4%,52.3%,15.74,14.12,1.51,0.11,6.09,2.92,58.89,14.37,0.10,0.377,7,(14.3%),2,0,474,(80.8%),24,(12.5%),12,0,5,18,(83.3%),5,(20.0%),27,(66.7%),24,0,0,1,0,34,11,97,7.2%,44.5%
第17節,ブラウブリッツ秋田,ＦＣ琉球,1,1,0,1,2021.6.5 15:00 Kick Off,晴,全面良芝,"2,030人",23.2℃,58.5%,45.2%,50.2%,65.0%,60.1%,59.5%,14.31,12.98,0.48,0.85,4.73,3.93,71.64,14.38,0.16,0.699,9,(11.1%),3,0,403,(72.5%),7,(14.3%),12,0,3,40,(72.5%),9,(33.3%),15,(86.7%),27,1,1,0,0,33,13,134,6.7%,56.9%
第18節,ＦＣ琉球,ギラヴァンツ北九州,3,0,1,3,2021.6.13 19:00 Kick Off,雨一時曇,全面良芝,0人,27.6℃,42.6%,57.7%,50.7%,45.1%,50.8%,36.8%,16.70,14.43,1.70,0.56,11.47,8.24,88.42,14.47,2.50,1.99,18,(16.7%),5,0,452,(78.3%),17,(17.6%),11,0,5,20,(90.0%),7,(28.6%),17,(76.5%),29,2,0,1,0,33,12,110,16.4%,47.1%
第19節,ファジアーノ岡山,ＦＣ琉球,3,0,0,0,2021.6.19 19:00 Kick Off,晴,全面良芝,"3,106人",22.8℃,66.7%,52.6%,43.1%,64.5%,51.0%,66.2%,26.58,21.42,4.31,0.84,8.71,0.00,87.99,12.94,0.26,1.585,17,(0.0%),7,0,700,(83.3%),20,(40.0%),14,0,3,23,(95.7%),7,(42.9%),17,(58.8%),19,3,2,0,0,58,18,116,14.7%,58.1%
第20節,ＦＣ琉球,松本山雅ＦＣ,4,0,1,3,2021.6.26 18:30 Kick Off,晴,全面良芝,0人,29.7℃,53.8%,75.0%,55.2%,58.6%,54.6%,44.5%,25.52,21.39,2.89,1.23,7.22,14.91,105.15,14.34,0.26,1.018,16,(25.0%),6,0,669,(86.5%),12,(41.7%),3,0,4,15,(80.0%),7,(42.9%),12,(58.3%),22,3,1,0,0,44,12,102,15.7%,56%
第21節,ツエーゲン金沢,ＦＣ琉球,1,2,0,3,2021.7.3 19:00 Kick Off,曇,全面良芝,"2,512人",25℃,49.5%,54.9%,53.9%,49.5%,43.9%,35.5%,13.72,11.48,1.01,1.23,6.82,4.52,83.89,21.48,0.60,1.26,10,(20.0%),3,0,449,(75.7%),12,(16.7%),11,0,4,20,(75.0%),10,(50.0%),19,(36.8%),31,1,0,1,0,32,11,124,8.1%,48.2%
第22節,ＦＣ琉球,ＳＣ相模原,0,1,1,0,2021.7.11 18:30 Kick Off,雨のち晴,全面良芝,0人,29.4℃,68.0%,53.9%,47.2%,49.7%,49.1%,62.4%,24.35,22.03,1.47,0.85,4.63,0.00,65.56,7.08,0.04,0.624,10,(0.0%),1,0,663,(87.2%),16,(18.8%),5,0,8,15,(93.3%),6,(50.0%),4,(75.0%),9,2,1,2,0,62,16,85,11.8%,55.5%
第23節,大宮アルディージャ,ＦＣ琉球,2,2,0,1,2021.7.18 19:00 Kick Off,晴,全面良芝,"4,567人",28.5℃,47.2%,54.0%,47.0%,55.5%,44.3%,43.2%,15.90,12.77,2.06,1.08,11.97,5.93,57.50,15.64,0.82,0.916,16,(12.5%),6,0,439,(75.9%),12,(33.3%),11,3,4,21,(90.5%),8,(37.5%),11,(45.5%),18,2,1,0,0,40,12,113,14.2%,48.3%
第24節,ギラヴァンツ北九州,ＦＣ琉球,1,2,0,3,2021.8.9 19:00 Kick Off,曇,全面良芝,"2,577人",26.7℃,42.8%,43.9%,49.9%,45.3%,54.8%,52.0%,19.71,17.06,1.58,1.07,4.63,5.85,56.83,13.45,0.58,2.085,13,(15.4%),4,0,439,(77.7%),16,(18.8%),8,1,2,23,(73.9%),11,(36.4%),11,(63.6%),19,1,4,1,0,43,15,109,11.9%,48%
第25節,ＦＣ琉球,水戸ホーリーホック,0,1,1,0,2021.8.14 18:30 Kick Off,晴,全面良芝,0人,29.4℃,50.0%,54.4%,52.3%,55.3%,38.5%,53.8%,15.58,13.84,1.18,0.56,3.37,0.00,63.78,15.56,0.88,0.352,8,(0.0%),1,0,555,(79.8%),16,(12.5%),9,0,5,23,(95.7%),7,(42.9%),13,(69.2%),15,2,4,1,0,28,7,112,7.1%,51.2%
第26節,モンテディオ山形,ＦＣ琉球,2,2,0,1,2021.8.22 19:00 Kick Off,曇時々雨,全面良芝,"4,776人",28.6℃,72.6%,33.7%,47.2%,54.9%,58.7%,60.1%,23.49,22.66,0.00,0.83,10.64,7.16,84.83,12.09,0.73,0.68,12,(16.7%),5,0,569,(83.7%),12,(0.0%),15,2,9,22,(86.4%),7,(42.9%),14,(57.1%),22,2,2,1,0,58,12,120,10.0%,55.5%
第27節,ＦＣ琉球,ブラウブリッツ秋田,2,1,1,3,2021.8.28 18:30 Kick Off,晴,全面良芝,0人,29.5℃,66.7%,61.1%,77.9%,73.6%,64.0%,59.8%,22.11,19.38,2.09,0.64,7.22,4.57,49.11,9.28,0.28,1.686,12,(16.7%),5,1,679,(83.4%),14,(28.6%),10,0,5,28,(100.0%),5,(40.0%),15,(73.3%),19,1,0,1,0,57,8,107,11.2%,68.2%
第28節,Ｖ・ファーレン長崎,ＦＣ琉球,3,1,0,0,2021.9.4 19:00 Kick Off,晴,全面良芝,"3,679人",26.1℃,41.6%,59.0%,54.3%,62.5%,56.7%,52.6%,19.39,18.31,1.08,0.00,3.99,2.62,91.53,13.37,0.20,1.382,11,(9.1%),3,0,584,(82.9%),16,(12.5%),7,0,3,25,(88.0%),3,(0.0%),17,(82.4%),17,3,1,1,0,56,14,115,9.6%,54.7%
第29節,京都サンガF.C.,ＦＣ琉球,2,1,0,0,2021.9.11 18:30 Kick Off,晴,全面良芝,"4,405人",25.5℃,38.8%,41.9%,37.3%,40.7%,35.6%,42.1%,8.81,7.27,0.97,0.58,2.78,2.92,79.65,24.92,0.81,1.14,4,(25.0%),2,1,339,(69.9%),11,(18.2%),11,0,2,17,(76.5%),5,(60.0%),26,(57.7%),31,2,2,1,0,21,5,121,3.3%,39.4%
第30節,ＦＣ琉球,ザスパクサツ群馬,0,1,1,0,2021.9.18 19:00 Kick Off,晴,全面良芝,559人,29.2℃,57.8%,63.5%,68.1%,68.4%,80.8%,73.2%,25.81,22.45,2.03,1.33,12.03,0.00,71.68,8.24,0.26,1.533,21,(0.0%),5,0,794,(86.3%),16,(25.0%),6,2,4,27,(74.1%),8,(62.5%),11,(81.8%),11,0,2,0,0,68,19,110,19.1%,68.5%
第31節,ジュビロ磐田,ＦＣ琉球,2,0,0,0,2021.9.25 19:00 Kick Off,晴,全面良芝,"4,977人",24℃,48.2%,45.1%,48.4%,58.5%,59.1%,62.8%,20.87,19.58,1.19,0.10,2.55,0.00,70.63,15.87,0.41,0.502,6,(0.0%),1,0,686,(84.1%),9,(22.2%),10,1,3,21,(90.5%),3,(33.3%),15,(53.3%),14,2,2,2,0,42,9,117,5.1%,54.1%
第32節,ＦＣ琉球,ファジアーノ岡山,1,1,1,1,2021.10.2 18:30 Kick Off,晴,全面良芝,"1,815人",28℃,43.6%,53.6%,59.0%,60.0%,56.4%,61.2%,15.75,13.13,2.59,0.03,3.55,0.31,77.72,11.54,0.70,1.363,7,(14.3%),2,1,533,(79.4%),16,(31.3%),8,2,2,20,(95.0%),8,(12.5%),21,(61.9%),10,3,1,0,0,36,7,114,6.1%,55.6%
第33節,ヴァンフォーレ甲府,ＦＣ琉球,1,0,0,0,2021.10.9 14:00 Kick Off,晴,全面良芝,"4,419人",29.6℃,45.2%,35.6%,50.2%,54.3%,63.0%,58.8%,15.34,13.33,1.45,0.56,3.25,0.00,84.22,15.73,0.19,1.016,7,(0.0%),2,0,625,(80.8%),15,(20.0%),10,2,2,21,(100.0%),3,(33.3%),19,(47.4%),24,3,0,1,0,29,9,120,5.8%,51.1%
第34節,ＦＣ琉球,愛媛ＦＣ,0,1,1,0,2021.10.16 18:30 Kick Off,晴,全面良芝,"1,782人",28℃,54.4%,51.5%,63.7%,78.2%,63.3%,68.5%,26.96,22.88,3.96,0.12,8.66,0.00,75.14,6.00,0.10,0.909,14,(0.0%),5,0,812,(84.6%),23,(34.8%),7,3,5,29,(93.1%),2,(50.0%),12,(58.3%),3,0,2,1,0,78,14,104,13.5%,63.7%
第35節,松本山雅ＦＣ,ＦＣ琉球,1,2,0,3,2021.10.24 15:00 Kick Off,晴,全面良芝,"6,728人",15.7℃,65.4%,62.6%,59.5%,64.1%,60.1%,55.1%,17.41,13.76,3.47,0.18,6.46,5.34,79.48,12.81,0.60,1.515,14,(14.3%),5,0,592,(81.8%),19,(36.8%),12,1,8,23,(82.6%),2,(100.0%),18,(61.1%),23,0,2,3,0,36,11,122,11.5%,61%
第36節,ＦＣ琉球,ＦＣ町田ゼルビア,0,0,1,1,2021.10.30 18:30 Kick Off,晴,全面良芝,"2,313人",25.5℃,69.7%,53.9%,50.0%,55.9%,42.8%,38.6%,13.27,11.85,0.51,0.91,5.90,0.00,71.45,16.42,0.35,0.376,7,(0.0%),4,0,505,(79.0%),13,(7.7%),16,1,6,39,(100.0%),8,(37.5%),18,(50.0%),31,1,2,1,0,35,7,123,5.7%,51.8%
第37節,レノファ山口ＦＣ,ＦＣ琉球,2,0,0,0,2021.11.3 14:00 Kick Off,晴時々曇,全面良芝,"3,512人",20.2℃,54.6%,49.2%,49.2%,58.7%,66.6%,55.6%,17.47,15.39,1.58,0.50,5.04,0.00,94.86,12.17,0.00,0.873,12,(0.0%),2,0,598,(81.8%),15,(20.0%),14,0,6,20,(90.0%),6,(33.3%),19,(63.2%),8,0,6,3,0,36,10,121,9.9%,55%
第38節,ＦＣ琉球,ツエーゲン金沢,2,1,1,3,2021.11.7 16:00 Kick Off,晴,全面良芝,"1,934人",25.6℃,63.7%,70.1%,70.7%,64.4%,53.6%,46.7%,20.07,18.63,1.09,0.35,7.24,7.65,64.78,9.28,0.70,0.815,10,(20.0%),4,0,695,(83.0%),17,(11.8%),14,0,4,21,(81.0%),6,(33.3%),8,(75.0%),13,2,0,2,0,38,16,109,9.2%,61.9%
