Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第12節,レノファ山口ＦＣ,大宮アルディージャ,1,0,0,0,2020.8.16 19:00 Kick Off,晴,全面良芝,"1,515人",29.4℃,44.1%,50.1%,47.9%,41.0%,52.0%,52.5%,11.28,9.76,0.00,1.52,7.35,0.00,57.64,11.60,0.04,1.261,13,(0.0%),4,0,449,(76.4%),9,(0.0%),12,4,5,29,(89.7%),8,(62.5%),18,(72.2%),18,1,3,0,0,20,9,114,11.4%,47.7%
第13節,大宮アルディージャ,ギラヴァンツ北九州,1,4,1,0,2020.8.19 19:00 Kick Off,晴のち曇,全面良芝,"2,287人",29.7℃,34.5%,32.9%,35.7%,47.4%,45.0%,47.4%,15.37,10.48,2.66,2.23,1.11,3.48,90.77,16.50,0.36,1.571,15,(6.7%),1,0,392,(67.6%),22,(22.7%),11,1,4,29,(79.3%),17,(41.2%),23,(73.9%),21,2,1,1,0,33,21,135,11.1%,40.2%
第14節,愛媛ＦＣ,大宮アルディージャ,2,1,0,0,2020.8.22 19:00 Kick Off,曇,全面良芝,"1,983人",28.4℃,57.7%,39.3%,77.2%,38.5%,36.6%,52.3%,16.84,15.11,0.57,1.16,7.53,3.22,73.64,11.53,0.06,0.935,11,(9.1%),3,0,592,(86.7%),7,(14.3%),10,1,4,18,(77.8%),10,(40.0%),24,(62.5%),13,2,1,1,0,23,11,98,11.2%,52.9%
第15節,Ｖ・ファーレン長崎,大宮アルディージャ,1,0,0,0,2020.8.29 19:00 Kick Off,晴,全面良芝,"4,218人",30.3℃,45.5%,36.1%,31.4%,26.5%,27.1%,50.4%,8.11,7.58,0.00,0.52,2.64,0.00,73.97,14.21,0.35,0.248,3,(0.0%),2,0,380,(73.2%),11,(0.0%),11,2,2,23,(73.9%),9,(33.3%),18,(66.7%),15,0,0,1,1,23,1,102,2.9%,37.4%
第16節,大宮アルディージャ,京都サンガF.C.,1,0,1,3,2020.9.2 19:00 Kick Off,曇,全面良芝,"1,844人",26.7℃,36.8%,52.7%,42.8%,36.7%,51.6%,44.1%,14.63,10.57,2.16,1.90,5.29,3.44,67.82,16.09,1.06,0.886,12,(8.3%),2,0,394,(79.4%),16,(25.0%),11,0,6,10,(80.0%),9,(77.8%),16,(62.5%),34,3,2,0,0,27,10,100,12.0%,44%
第17節,大宮アルディージャ,ファジアーノ岡山,1,1,1,1,2020.9.5 19:00 Kick Off,曇,全面良芝,"2,571人",27.8℃,44.4%,47.1%,55.5%,42.1%,39.8%,50.3%,19.64,15.19,2.62,1.83,4.57,4.08,61.38,18.81,0.33,1.274,12,(8.3%),3,0,487,(82.3%),12,(41.7%),8,3,4,15,(60.0%),9,(55.6%),18,(61.1%),38,1,1,0,0,39,14,100,12.0%,47.4%
第18節,ＦＣ琉球,大宮アルディージャ,5,0,0,0,2020.9.9 19:00 Kick Off,晴,全面良芝,744人,27.2℃,34.8%,68.6%,62.2%,54.3%,65.9%,44.7%,18.18,15.31,0.50,2.37,8.50,0.00,77.45,11.97,0.25,1.723,21,(0.0%),5,0,566,(84.3%),10,(10.0%),5,0,4,17,(88.2%),13,(61.5%),20,(60.0%),17,2,1,1,0,39,12,98,21.4%,53.4%
第19節,大宮アルディージャ,モンテディオ山形,1,1,1,1,2020.9.13 19:00 Kick Off,曇,全面良芝,"2,084人",22.4℃,45.7%,49.6%,38.0%,48.1%,33.9%,43.6%,12.68,9.73,1.58,1.37,2.75,2.71,86.21,24.47,1.05,1.191,10,(10.0%),2,0,426,(78.6%),15,(20.0%),6,3,2,18,(66.7%),12,(41.7%),13,(38.5%),38,3,4,2,0,20,12,110,9.1%,43.9%
第9節,大宮アルディージャ,アビスパ福岡,0,1,1,0,2020.9.16 19:00 Kick Off,曇,全面良芝,"1,880人",24.9℃,65.2%,46.9%,36.8%,62.9%,55.5%,72.9%,16.69,14.12,1.93,0.64,4.87,0.00,86.59,18.53,0.26,0.497,7,(0.0%),3,0,554,(82.7%),14,(28.6%),5,4,1,18,(88.9%),11,(36.4%),22,(59.1%),28,3,0,1,0,38,7,107,6.5%,56.4%
第20節,ＦＣ町田ゼルビア,大宮アルディージャ,0,0,0,1,2020.9.20 17:00 Kick Off,曇,全面良芝,"1,184人",22℃,52.1%,59.4%,53.7%,65.3%,66.2%,60.8%,15.47,14.07,1.05,0.35,5.82,0.00,79.94,10.04,0.15,1.194,14,(0.0%),2,0,508,(78.1%),16,(12.5%),12,2,3,21,(81.0%),7,(42.9%),14,(78.6%),21,1,0,1,0,30,11,104,13.5%,58.8%
第21節,大宮アルディージャ,徳島ヴォルティス,1,2,1,0,2020.9.23 19:00 Kick Off,曇のち雨,全面良芝,"1,312人",20.2℃,36.6%,44.9%,66.5%,56.0%,40.7%,58.8%,21.85,18.00,1.46,2.39,9.40,2.60,86.02,8.04,0.02,1.208,14,(7.1%),6,0,632,(85.0%),25,(12.0%),10,3,5,17,(94.1%),13,(69.2%),24,(79.2%),8,0,1,0,0,50,16,109,12.8%,51.8%
第22節,京都サンガF.C.,大宮アルディージャ,2,4,0,3,2020.9.26 18:30 Kick Off,曇,全面良芝,"4,133人",22.2℃,47.8%,44.8%,47.8%,58.4%,59.2%,51.2%,21.85,18.10,1.06,2.69,13.31,14.31,106.93,16.16,0.36,1.245,14,(28.6%),10,0,625,(85.0%),10,(20.0%),11,3,3,14,(100.0%),16,(56.3%),26,(80.8%),25,3,0,0,0,57,18,112,12.5%,50.7%
第23節,大宮アルディージャ,水戸ホーリーホック,2,1,1,3,2020.9.30 19:00 Kick Off,曇,全面良芝,"1,917人",20.1℃,61.8%,50.7%,60.3%,62.0%,64.1%,61.1%,25.34,21.29,2.75,1.29,15.83,6.05,107.59,11.49,0.25,1.886,17,(11.8%),5,0,681,(84.6%),23,(21.7%),6,0,7,22,(81.8%),8,(62.5%),25,(60.0%),12,1,3,1,0,44,14,121,14.0%,60.5%
第24節,東京ヴェルディ,大宮アルディージャ,3,1,0,0,2020.10.3 16:00 Kick Off,曇,全面良芝,"4,161人",24.2℃,39.7%,39.7%,39.2%,54.9%,42.5%,66.3%,17.15,15.39,1.10,0.66,6.00,2.65,84.31,10.04,0.00,1.044,12,(8.3%),4,0,525,(83.0%),16,(12.5%),4,1,5,22,(86.4%),8,(25.0%),17,(58.8%),19,2,4,0,0,39,12,98,12.2%,47.6%
第25節,大宮アルディージャ,栃木ＳＣ,0,0,1,1,2020.10.10 14:00 Kick Off,雨,良芝,"1,389人",16.8℃,58.8%,53.0%,65.5%,64.4%,70.2%,51.2%,19.12,15.49,2.19,1.44,8.12,0.00,74.19,21.37,0.15,0.861,16,(0.0%),3,0,579,(80.1%),18,(22.2%),10,2,6,21,(95.2%),12,(50.0%),20,(75.0%),35,3,0,0,0,38,14,123,13.0%,60.4%
第26節,大宮アルディージャ,ジェフユナイテッド千葉,0,0,1,1,2020.10.14 19:00 Kick Off,晴,全面良芝,"2,000人",20.3℃,53.0%,51.6%,67.2%,59.2%,65.8%,66.2%,14.82,12.91,0.60,1.31,4.56,0.00,69.67,13.80,0.39,1.377,12,(0.0%),0,0,524,(80.0%),10,(10.0%),11,1,5,27,(74.1%),19,(36.8%),10,(60.0%),20,3,0,2,0,28,11,117,10.3%,60.5%
第27節,ファジアーノ岡山,大宮アルディージャ,3,2,0,0,2020.10.18 14:00 Kick Off,晴,全面良芝,"3,594人",19.9℃,41.0%,52.2%,49.3%,37.6%,54.5%,69.0%,15.96,12.89,2.06,1.01,8.80,4.67,65.06,12.01,0.41,1.484,16,(12.5%),6,0,493,(79.9%),18,(22.2%),9,0,5,18,(88.9%),13,(38.5%),19,(63.2%),19,2,0,1,0,45,12,105,15.2%,50.4%
第28節,松本山雅ＦＣ,大宮アルディージャ,1,1,0,1,2020.10.21 19:00 Kick Off,晴,全面良芝,"3,668人",12.5℃,37.5%,49.2%,23.5%,46.3%,47.5%,55.5%,15.40,12.55,1.48,1.36,7.68,0.31,111.77,18.56,0.17,1.741,11,(9.1%),5,1,483,(80.3%),7,(42.9%),10,1,1,17,(82.4%),9,(66.7%),29,(65.5%),30,2,2,0,0,26,6,117,9.4%,43.6%
第29節,大宮アルディージャ,Ｖ・ファーレン長崎,0,0,1,1,2020.10.25 14:00 Kick Off,晴,全面良芝,"3,748人",21.6℃,40.4%,58.5%,54.7%,37.3%,56.2%,55.9%,17.94,14.18,3.24,0.52,5.10,0.00,80.12,14.19,0.00,1.346,14,(0.0%),2,0,588,(85.4%),19,(31.6%),10,1,4,12,(83.3%),6,(50.0%),17,(58.8%),15,2,0,0,0,32,11,103,13.6%,50.3%
第30節,大宮アルディージャ,ＦＣ琉球,0,3,1,0,2020.11.1 14:00 Kick Off,晴のち曇,全面良芝,"3,273人",20.2℃,60.0%,45.3%,66.3%,60.7%,60.7%,72.2%,23.49,20.43,1.02,2.04,8.73,0.00,93.44,6.10,0.35,1.669,18,(0.0%),5,0,706,(84.3%),23,(8.7%),4,1,9,31,(93.5%),19,(57.9%),9,(66.7%),8,2,0,0,0,52,15,113,15.9%,61.6%
第31節,ギラヴァンツ北九州,大宮アルディージャ,1,2,0,3,2020.11.4 19:00 Kick Off,晴,全面良芝,"1,833人",11.3℃,45.5%,51.4%,38.7%,42.8%,37.1%,30.0%,13.97,11.84,1.66,0.47,5.57,5.51,119.54,18.51,1.21,1.105,11,(18.2%),5,0,383,(71.5%),9,(33.3%),5,1,3,17,(88.2%),8,(37.5%),23,(69.6%),33,5,0,2,0,37,10,125,8.8%,40.1%
第32節,大宮アルディージャ,ヴァンフォーレ甲府,1,2,1,0,2020.11.8 14:00 Kick Off,曇,全面良芝,"3,876人",22.2℃,58.9%,48.0%,54.4%,63.3%,60.9%,49.0%,11.71,10.43,0.59,0.69,1.11,3.48,46.82,17.64,2.88,0.555,7,(14.3%),1,0,462,(76.0%),14,(7.1%),14,2,6,19,(84.2%),10,(50.0%),14,(64.3%),27,0,1,0,1,31,10,108,6.5%,55%
第33節,モンテディオ山形,大宮アルディージャ,2,1,0,0,2020.11.11 19:00 Kick Off,晴,全面良芝,"2,014人",3.3℃,41.5%,51.8%,51.3%,46.1%,24.8%,58.6%,17.18,12.06,2.98,2.14,9.12,3.17,84.75,16.88,0.32,0.924,15,(6.7%),6,0,473,(75.1%),21,(28.6%),14,0,3,21,(85.7%),16,(62.5%),17,(58.8%),22,2,0,2,0,39,14,114,13.2%,46.8%
第34節,大宮アルディージャ,ツエーゲン金沢,1,0,1,3,2020.11.15 14:00 Kick Off,晴,全面良芝,"3,662人",18.4℃,57.7%,56.1%,43.0%,47.4%,30.3%,47.8%,15.22,12.22,2.11,0.89,4.74,4.25,84.08,14.41,0.17,1.281,14,(7.1%),2,0,443,(77.7%),11,(36.4%),8,1,2,29,(86.2%),13,(38.5%),8,(75.0%),24,3,2,0,0,31,13,122,11.5%,48.2%
第35節,大宮アルディージャ,ＦＣ町田ゼルビア,0,0,1,1,2020.11.21 14:00 Kick Off,晴,良芝,"3,316人",17.5℃,63.3%,56.8%,63.4%,78.3%,51.5%,59.4%,19.00,14.55,1.75,2.70,3.58,0.00,92.08,11.93,0.04,1.166,12,(0.0%),1,0,576,(78.3%),15,(20.0%),10,0,3,33,(87.9%),19,(52.6%),9,(77.8%),5,3,0,1,0,43,15,127,9.4%,62.3%
第36節,ザスパクサツ群馬,大宮アルディージャ,1,2,0,3,2020.11.25 19:00 Kick Off,曇,全面良芝,"1,140人",13℃,55.4%,39.1%,56.5%,53.0%,55.1%,48.3%,19.95,15.31,2.68,1.95,8.26,6.37,122.12,16.07,0.09,2.371,22,(9.1%),4,0,610,(79.0%),15,(33.3%),7,1,7,28,(78.6%),13,(69.2%),14,(78.6%),22,0,1,1,0,38,15,133,16.5%,51.7%
第37節,アビスパ福岡,大宮アルディージャ,1,0,0,0,2020.11.29 14:00 Kick Off,曇時々晴,全面良芝,"5,178人",12.9℃,56.7%,48.4%,55.7%,56.7%,66.3%,53.8%,12.98,11.78,1.06,0.14,7.49,0.00,71.60,15.95,0.39,0.573,7,(0.0%),4,0,492,(76.8%),11,(18.2%),9,1,2,33,(93.9%),12,(16.7%),28,(53.6%),16,0,1,1,0,31,6,131,5.3%,55.5%
第38節,大宮アルディージャ,愛媛ＦＣ,3,3,1,1,2020.12.2 19:00 Kick Off,雨,全面良芝,"1,914人",7.2℃,48.1%,49.1%,49.4%,29.9%,30.2%,53.6%,21.10,15.09,3.93,2.08,13.84,12.39,109.60,11.23,0.00,2.011,23,(13.0%),9,0,478,(81.0%),24,(29.2%),11,0,8,13,(84.6%),11,(81.8%),16,(68.8%),13,2,1,0,0,44,21,113,20.4%,43.6%
第39節,ジュビロ磐田,大宮アルディージャ,2,0,0,0,2020.12.6 15:00 Kick Off,晴,全面良芝,"6,147人",17.4℃,39.2%,43.4%,39.1%,62.7%,47.3%,64.6%,17.19,14.85,0.59,1.76,3.32,0.00,99.94,15.59,0.46,1.326,13,(0.0%),2,0,603,(80.1%),7,(14.3%),9,4,3,17,(82.4%),12,(50.0%),22,(63.6%),18,1,1,0,0,36,9,118,11.0%,50.5%
第40節,大宮アルディージャ,レノファ山口ＦＣ,3,1,1,3,2020.12.13 14:00 Kick Off,晴のち曇,全面良芝,"3,447人",13.5℃,61.6%,46.2%,39.6%,30.8%,43.5%,38.4%,15.01,10.87,2.85,1.29,4.53,10.18,77.51,15.03,0.00,1.385,13,(23.1%),4,0,417,(78.9%),12,(41.7%),10,2,1,19,(84.2%),11,(45.5%),20,(70.0%),19,1,3,1,0,32,15,106,12.3%,43.8%
第41節,徳島ヴォルティス,大宮アルディージャ,1,0,0,0,2020.12.16 19:00 Kick Off,晴,全面良芝,"5,529人",5.7℃,26.3%,27.0%,33.7%,28.1%,25.6%,24.8%,7.29,5.21,1.60,0.48,3.38,0.00,71.71,20.15,0.00,0.781,10,(0.0%),3,0,272,(68.0%),6,(50.0%),4,1,1,19,(63.2%),4,(50.0%),24,(45.8%),31,2,0,1,0,19,6,97,10.3%,27.8%
