Round,Hteam,Ateam,Hscore,Ascore,HorA,WorL,Date,Wether,Grass_condition,Spectators,temperature,TimeLine1,TimeLine2,TimeLine3,TimeLine4,TimeLine5,TimeLine6,Attack_CBP,Pass_CBP,Cross_CBP,Dribble_CBP,Shots_CBP,Score_CBP,Seizure,Diffence,Save_CBP,Expect_Goal,Shots,Shots_Success,On_Target,PK,Pass,Pass_Success,Cross,Cross_Success,D_FK,I_FK,CK,Throwing,Throwing_Success,Dribble,Dribble_Success,Tackle,Tackle_Success,Clear,Intercept,OffSide,Yellow,Red,Approach_30m,Approach_Penalty,Attack_Num,Chances,Control
第23節,レノファ山口ＦＣ,ヴァンフォーレ甲府,2,1,0,0,2022.6.26 19:00 Kick Off,晴時々曇,全面良芝,"2,473人",26.9℃,51.3%,51.1%,52.2%,60.2%,62.1%,53.7%,15.01,12.34,2.09,0.58,4.74,5.13,70.87,14.29,0.26,0.783,9,(11.1%),3,0,561,(81.5%),14,(28.6%),11,1,4,18,(88.9%),7,(28.6%),13,(92.3%),21,0,6,2,0,40,9,104,8.7%,54.5%
第24節,ヴァンフォーレ甲府,Ｖ・ファーレン長崎,0,1,1,0,2022.7.2 18:00 Kick Off,晴,全面良芝,"5,602人",30.3℃,48.2%,62.2%,59.2%,72.8%,61.8%,66.1%,24.66,20.93,3.13,0.59,9.84,0.00,90.23,7.52,0.47,1.536,21,(0.0%),8,0,622,(85.4%),18,(33.3%),8,1,9,19,(78.9%),11,(45.5%),9,(77.8%),11,2,1,0,0,60,22,105,20.0%,61.8%
第25節,ベガルタ仙台,ヴァンフォーレ甲府,3,0,0,0,2022.7.6 19:00 Kick Off,曇,全面良芝,"5,488人",24℃,33.4%,50.1%,51.2%,62.1%,64.8%,58.3%,15.81,13.50,1.39,0.92,1.12,0.00,61.38,10.94,0.26,0.528,9,(0.0%),0,0,529,(80.9%),17,(17.6%),9,0,4,20,(95.0%),9,(66.7%),12,(25.0%),11,2,1,1,0,36,12,102,8.8%,52.7%
第26節,ヴァンフォーレ甲府,ブラウブリッツ秋田,3,1,1,3,2022.7.10 18:00 Kick Off,晴,全面良芝,"4,583人",31.5℃,66.7%,45.3%,70.7%,61.0%,54.7%,53.0%,10.14,8.34,1.69,0.11,4.44,8.46,69.36,20.73,0.14,1.268,8,(37.5%),4,0,388,(68.0%),9,(33.3%),10,0,3,33,(63.6%),9,(11.1%),18,(61.1%),38,2,2,1,0,29,5,117,6.8%,58.3%
第27節,ヴァンフォーレ甲府,水戸ホーリーホック,1,1,1,1,2022.7.16 18:00 Kick Off,雨,全面良芝,"3,551人",25.2℃,43.6%,45.7%,44.5%,53.4%,43.5%,52.6%,13.94,10.17,1.05,2.72,4.30,2.63,91.05,15.37,0.22,1.085,12,(8.3%),3,0,476,(80.7%),14,(14.3%),12,1,6,12,(91.7%),12,(83.3%),18,(83.3%),30,1,1,0,0,35,7,114,10.5%,47.4%
第29節,ザスパクサツ群馬,ヴァンフォーレ甲府,1,1,0,1,2022.7.30 19:00 Kick Off,曇,全面良芝,"4,042人",30.6℃,42.2%,73.3%,72.7%,51.2%,64.0%,60.6%,23.40,18.56,2.95,1.89,2.58,3.15,72.27,7.52,0.21,0.807,11,(9.1%),2,0,644,(80.9%),21,(28.6%),12,3,4,26,(96.2%),15,(73.3%),13,(69.2%),9,0,2,0,0,61,18,102,10.8%,60.7%
第30節,ヴァンフォーレ甲府,ＦＣ琉球,5,2,1,3,2022.8.6 18:00 Kick Off,晴,全面良芝,"5,796人",28.1℃,68.0%,68.0%,53.5%,37.6%,42.6%,53.8%,14.02,10.64,2.56,0.82,5.39,6.66,62.11,20.29,0.10,2.768,9,(55.6%),6,2,443,(81.0%),11,(45.5%),6,5,3,18,(77.8%),8,(37.5%),9,(66.7%),45,0,1,1,0,36,9,111,8.1%,53.9%
第31節,ヴァンフォーレ甲府,ロアッソ熊本,2,2,1,1,2022.8.13 18:00 Kick Off,曇,全面良芝,"4,020人",26.3℃,35.7%,40.8%,52.0%,32.4%,39.6%,56.6%,14.84,11.80,1.60,1.44,5.03,5.98,78.30,9.58,2.92,1.012,10,(20.0%),3,0,409,(76.5%),12,(25.0%),13,4,2,18,(72.2%),12,(58.3%),13,(61.5%),12,2,2,0,0,25,9,111,9.0%,44.5%
第28節,ジェフユナイテッド千葉,ヴァンフォーレ甲府,0,0,0,1,2022.8.17 19:00 Kick Off,曇,良芝,"3,790人",26.1℃,58.6%,84.6%,56.7%,57.3%,57.6%,58.3%,17.51,16.27,0.00,1.24,2.31,0.00,103.96,12.88,0.32,0.252,4,(0.0%),1,0,709,(84.9%),15,(0.0%),4,1,7,22,(95.5%),8,(50.0%),9,(88.9%),16,3,1,1,0,39,11,108,3.7%,62%
第32節,東京ヴェルディ,ヴァンフォーレ甲府,0,0,0,1,2022.8.21 18:00 Kick Off,曇,全面良芝,"5,939人",27.4℃,56.5%,57.9%,44.5%,55.8%,45.5%,44.0%,15.51,10.69,3.08,1.74,11.02,0.00,86.55,13.77,0.25,1.294,16,(0.0%),5,0,447,(76.1%),27,(22.2%),15,1,9,27,(92.6%),16,(56.3%),12,(50.0%),15,3,3,0,0,36,11,122,13.1%,50.2%
第33節,ヴァンフォーレ甲府,ツエーゲン金沢,2,2,1,1,2022.8.27 18:00 Kick Off,曇,全面良芝,"5,343人",29.7℃,62.0%,54.6%,55.6%,53.8%,49.4%,60.6%,19.55,14.77,2.65,2.13,11.72,5.58,62.19,14.98,0.10,2.589,16,(12.5%),9,0,535,(81.7%),18,(27.8%),12,1,5,19,(89.5%),7,(100.0%),14,(78.6%),24,0,0,1,0,39,19,113,14.2%,56.5%
第34節,徳島ヴォルティス,ヴァンフォーレ甲府,2,0,0,0,2022.9.3 19:00 Kick Off,曇,全面良芝,"4,211人",28.5℃,43.4%,46.9%,55.3%,47.7%,66.6%,55.7%,16.46,13.86,1.04,1.56,6.42,0.00,58.10,6.37,0.09,1.674,15,(0.0%),3,0,541,(83.2%),17,(11.8%),10,3,7,24,(87.5%),12,(58.3%),10,(90.0%),10,0,0,1,0,42,9,106,14.2%,52.3%
第35節,ヴァンフォーレ甲府,大宮アルディージャ,0,3,1,0,2022.9.10 18:00 Kick Off,晴,全面良芝,"6,238人",27.8℃,63.6%,65.2%,65.8%,61.3%,60.2%,65.8%,22.96,19.65,1.44,1.87,5.86,0.00,91.39,5.41,0.16,0.89,12,(0.0%),4,0,685,(81.6%),41,(7.3%),11,4,6,23,(91.3%),14,(57.1%),16,(56.3%),4,2,2,0,0,66,20,125,9.6%,63.8%
第36節,ヴァンフォーレ甲府,アルビレックス新潟,1,2,1,0,2022.9.14 19:30 Kick Off,晴,全面良芝,"4,769人",27.5℃,56.8%,37.9%,67.2%,43.3%,39.2%,57.3%,21.76,17.56,2.80,1.40,9.81,3.90,100.78,5.83,0.00,0.999,13,(7.7%),6,0,633,(86.1%),23,(21.7%),6,0,7,22,(100.0%),12,(41.7%),18,(66.7%),15,0,2,2,0,55,20,107,12.1%,51.3%
第37節,横浜ＦＣ,ヴァンフォーレ甲府,1,0,0,0,2022.9.18 18:00 Kick Off,曇,全面良芝,"5,442人",26.5℃,50.3%,73.3%,62.8%,48.2%,52.0%,47.2%,17.45,14.93,2.16,0.36,6.71,0.00,69.47,15.97,0.46,0.991,10,(0.0%),3,0,547,(85.4%),14,(28.6%),11,1,4,27,(88.9%),9,(22.2%),11,(81.8%),24,0,1,3,0,36,11,105,9.5%,56.8%
第38節,大分トリニータ,ヴァンフォーレ甲府,2,1,0,0,2022.9.24 19:00 Kick Off,晴,全面良芝,"10,726人",23.2℃,63.8%,40.6%,63.7%,55.7%,43.2%,51.4%,15.57,13.38,1.09,1.10,8.34,2.95,68.03,16.73,0.25,1.454,14,(7.1%),3,0,496,(78.2%),11,(18.2%),9,5,5,18,(100.0%),10,(30.0%),18,(66.7%),31,2,4,1,0,39,13,106,13.2%,53.3%
第39節,ヴァンフォーレ甲府,栃木ＳＣ,0,1,1,0,2022.10.1 14:00 Kick Off,晴,全面良芝,"4,308人",31.5℃,47.9%,54.1%,70.4%,64.7%,57.0%,63.3%,22.40,18.60,2.10,1.70,9.00,0.00,66.69,7.57,0.00,1.801,18,(0.0%),4,0,617,(83.8%),29,(13.8%),11,1,11,24,(75.0%),13,(53.8%),8,(62.5%),8,1,2,1,1,55,24,112,16.1%,60%
第40節,ヴァンフォーレ甲府,ファジアーノ岡山,1,2,1,0,2022.10.9 13:05 Kick Off,曇のち雨,全面良芝,"5,516人",21.5℃,57.5%,61.4%,69.7%,73.9%,72.8%,60.4%,25.81,21.14,3.34,1.33,11.84,2.66,73.14,10.33,0.42,1.988,25,(4.0%),5,0,697,(82.4%),37,(16.2%),9,1,11,29,(89.7%),17,(47.1%),14,(78.6%),11,0,1,0,0,79,21,128,19.5%,65.7%
第41節,ＦＣ町田ゼルビア,ヴァンフォーレ甲府,1,2,0,3,2022.10.19 19:00 Kick Off,曇,全面良芝,"3,177人",12.5℃,29.1%,36.7%,51.0%,43.8%,43.0%,53.0%,14.54,11.93,2.20,0.41,4.71,7.57,76.29,18.46,0.86,0.698,9,(22.2%),3,0,419,(78.0%),10,(40.0%),12,3,3,21,(71.4%),4,(50.0%),15,(53.3%),50,2,2,0,0,24,14,117,7.7%,43.7%
第42節,ヴァンフォーレ甲府,いわてグルージャ盛岡,2,0,1,3,2022.10.23 14:00 Kick Off,晴,全面良芝,"9,095人",27.5℃,63.1%,71.1%,62.8%,63.4%,65.3%,49.9%,23.92,19.08,3.80,1.04,8.24,7.21,126.55,14.08,0.02,1.347,18,(11.1%),6,0,704,(83.7%),20,(35.0%),13,3,1,13,(84.6%),10,(50.0%),28,(71.4%),19,0,4,0,0,55,18,123,14.6%,61.5%
